address_id,record_id,support_id,failure_predicate,support_definition,n_site_rows,n_complement_rows,n_site_clusters,n_complement_clusters,n_shared_clusters,site_class_counts_json,complement_class_counts_json,transition_midpoint_smd,predictor_missing_fraction_smd,matching_variables,exposure_normalization,complement_admissible,initial_status,matching_check_json,relation,carrier,subclass,confirmation_eligible,support_depth,support_families,support_columns,support_values,support_definition_inventory,support_query_json,n_site_rows_inventory,n_complement_rows_inventory,generation_status,metric,sealed_obs084b_candidate,candidate_id,m5736_defined,m13_defined,multiplicity_family_membership,g10_multiplicity_family_definition
828d9fb7e26ac632391e37a8,Cp2_vs_Cp3__geometry_scores_only,b8e512f25bcfcd3e6c8a,measurement_missingness_concentration,object:object=response_ridge AND seam_relative:seam_relative_region=far,8,58,1,4,1,"{""Cp2"": 4, ""Cp3"": 4}","{""Cp2"": 32, ""Cp3"": 26}",0.2962032376356496,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",Cp2_vs_Cp3,geometry_scores_only,C2_localization-limited,True,2,object|seam_relative,object|seam_relative_region,response_ridge|far,object:object=response_ridge AND seam_relative:seam_relative_region=far,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",8,58,generated_from_frozen_vocabulary,predictor_missing_any,False,,True,False,M5736,True
c2adb7783519d148e91e47ad,Cp2_vs_Cp3__geometry_scores_only,fc23aa2cab07a9eaaca1,relation_separation_attenuation,object:object=response_ridge AND seam_relative:seam_relative_region=intermediate,8,58,1,4,1,"{""Cp2"": 2, ""Cp3"": 6}","{""Cp2"": 34, ""Cp3"": 24}",0.4632711836868864,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",Cp2_vs_Cp3,geometry_scores_only,C2_localization-limited,True,2,object|seam_relative,object|seam_relative_region,response_ridge|intermediate,object:object=response_ridge AND seam_relative:seam_relative_region=intermediate,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""intermediate""}]",8,58,generated_from_frozen_vocabulary,margin_loss,False,,True,False,M5736,True
68d909ee8e5197acdd262ebe,Cp2_vs_Cp3__geometry_scores_only,fc23aa2cab07a9eaaca1,local_criterion_breach,object:object=response_ridge AND seam_relative:seam_relative_region=intermediate,8,58,1,4,1,"{""Cp2"": 2, ""Cp3"": 6}","{""Cp2"": 34, ""Cp3"": 24}",0.4632711836868864,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",Cp2_vs_Cp3,geometry_scores_only,C2_localization-limited,True,2,object|seam_relative,object|seam_relative_region,response_ridge|intermediate,object:object=response_ridge AND seam_relative:seam_relative_region=intermediate,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""intermediate""}]",8,58,generated_from_frozen_vocabulary,misclassification_loss,False,,True,False,M5736,True
76ab365ce6fcc1e68d356540,Cp2_vs_Cp3__geometry_scores_only,fc23aa2cab07a9eaaca1,log_loss_attenuation,object:object=response_ridge AND seam_relative:seam_relative_region=intermediate,8,58,1,4,1,"{""Cp2"": 2, ""Cp3"": 6}","{""Cp2"": 34, ""Cp3"": 24}",0.4632711836868864,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",Cp2_vs_Cp3,geometry_scores_only,C2_localization-limited,True,2,object|seam_relative,object|seam_relative_region,response_ridge|intermediate,object:object=response_ridge AND seam_relative:seam_relative_region=intermediate,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""intermediate""}]",8,58,generated_from_frozen_vocabulary,log_loss,False,,True,False,M5736,True
0d0ec78cd2f8a30f2a943d12,Cp2_vs_Cp3__geometry_scores_only,fc23aa2cab07a9eaaca1,measurement_missingness_concentration,object:object=response_ridge AND seam_relative:seam_relative_region=intermediate,8,58,1,4,1,"{""Cp2"": 2, ""Cp3"": 6}","{""Cp2"": 34, ""Cp3"": 24}",0.4632711836868864,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",Cp2_vs_Cp3,geometry_scores_only,C2_localization-limited,True,2,object|seam_relative,object|seam_relative_region,response_ridge|intermediate,object:object=response_ridge AND seam_relative:seam_relative_region=intermediate,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""intermediate""}]",8,58,generated_from_frozen_vocabulary,predictor_missing_any,False,,True,False,M5736,True
9835178ff664de8989a3bcc8,Cp2_vs_Cp3__geometry_scores_only,0e2fe6b88c1175bfd66a,relation_separation_attenuation,object:object=response_ridge AND seam_relative:seam_relative_region=near,8,58,1,4,1,"{""Cp2"": 6, ""Cp3"": 2}","{""Cp2"": 30, ""Cp3"": 28}",0.133690368599186,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",Cp2_vs_Cp3,geometry_scores_only,C2_localization-limited,True,2,object|seam_relative,object|seam_relative_region,response_ridge|near,object:object=response_ridge AND seam_relative:seam_relative_region=near,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",8,58,generated_from_frozen_vocabulary,margin_loss,False,,True,False,M5736,True
6c3e418bca0f3fe6f5b6cb8f,Cp2_vs_Cp3__geometry_scores_only,0e2fe6b88c1175bfd66a,local_criterion_breach,object:object=response_ridge AND seam_relative:seam_relative_region=near,8,58,1,4,1,"{""Cp2"": 6, ""Cp3"": 2}","{""Cp2"": 30, ""Cp3"": 28}",0.133690368599186,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",Cp2_vs_Cp3,geometry_scores_only,C2_localization-limited,True,2,object|seam_relative,object|seam_relative_region,response_ridge|near,object:object=response_ridge AND seam_relative:seam_relative_region=near,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",8,58,generated_from_frozen_vocabulary,misclassification_loss,False,,True,False,M5736,True
2f835ef317bdf8940e009294,Cp2_vs_Cp3__geometry_scores_only,0e2fe6b88c1175bfd66a,log_loss_attenuation,object:object=response_ridge AND seam_relative:seam_relative_region=near,8,58,1,4,1,"{""Cp2"": 6, ""Cp3"": 2}","{""Cp2"": 30, ""Cp3"": 28}",0.133690368599186,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",Cp2_vs_Cp3,geometry_scores_only,C2_localization-limited,True,2,object|seam_relative,object|seam_relative_region,response_ridge|near,object:object=response_ridge AND seam_relative:seam_relative_region=near,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",8,58,generated_from_frozen_vocabulary,log_loss,False,,True,False,M5736,True
3a12395850a130057586539b,Cp2_vs_Cp3__geometry_scores_only,0e2fe6b88c1175bfd66a,measurement_missingness_concentration,object:object=response_ridge AND seam_relative:seam_relative_region=near,8,58,1,4,1,"{""Cp2"": 6, ""Cp3"": 2}","{""Cp2"": 30, ""Cp3"": 28}",0.133690368599186,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",Cp2_vs_Cp3,geometry_scores_only,C2_localization-limited,True,2,object|seam_relative,object|seam_relative_region,response_ridge|near,object:object=response_ridge AND seam_relative:seam_relative_region=near,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",8,58,generated_from_frozen_vocabulary,predictor_missing_any,False,,True,False,M5736,True
20251d06678e16b8f51def6f,Cp2_vs_Cp3__geometry_scores_only,a616a65155cc5a355592,relation_separation_attenuation,scale_band:scale_band=early AND seam_relative:seam_relative_region=far,8,58,2,4,2,"{""Cp2"": 4, ""Cp3"": 4}","{""Cp2"": 32, ""Cp3"": 26}",-0.3893913401239776,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",Cp2_vs_Cp3,geometry_scores_only,C2_localization-limited,True,2,scale_band|seam_relative,scale_band|seam_relative_region,early|far,scale_band:scale_band=early AND seam_relative:seam_relative_region=far,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",8,58,generated_from_frozen_vocabulary,margin_loss,False,,True,False,M5736,True
