address_id,partition,prospective_cluster_count,delta,control_response_lambda,simulator_count,minimum_simulator_probability,maximum_simulator_probability,mean_simulator_probability,between_simulator_spread
03ef63db7584762143dc3914,discovery,6,1.5,0.0,2,0.806,0.839,0.8225,0.03299999999999992
03ef63db7584762143dc3914,discovery,6,1.5,0.25,2,0.82,0.86,0.84,0.040000000000000036
03ef63db7584762143dc3914,discovery,6,1.5,0.5,2,0.793,0.806,0.7995000000000001,0.013000000000000012
03ef63db7584762143dc3914,discovery,6,1.5,1.0,2,0.262,0.282,0.272,0.019999999999999962
03ef63db7584762143dc3914,discovery,6,2.0,0.0,2,0.838,0.848,0.843,0.010000000000000009
03ef63db7584762143dc3914,discovery,6,2.0,0.25,2,0.819,0.823,0.821,0.0040000000000000036
03ef63db7584762143dc3914,discovery,6,2.0,0.5,2,0.818,0.819,0.8185,0.0010000000000000009
03ef63db7584762143dc3914,discovery,6,2.0,1.0,2,0.247,0.259,0.253,0.01200000000000001
03ef63db7584762143dc3914,discovery,8,0.0,0.0,2,0.0,0.0,0.0,0.0
03ef63db7584762143dc3914,discovery,8,0.25,0.0,2,0.641,0.653,0.647,0.01200000000000001
03ef63db7584762143dc3914,discovery,8,0.25,0.25,2,0.641,0.646,0.6435,0.0050000000000000044
03ef63db7584762143dc3914,discovery,8,0.25,0.5,2,0.532,0.539,0.5355000000000001,0.007000000000000006
03ef63db7584762143dc3914,discovery,8,0.25,1.0,2,0.195,0.229,0.21200000000000002,0.034
03ef63db7584762143dc3914,discovery,8,0.5,0.0,2,0.897,0.923,0.91,0.026000000000000023
03ef63db7584762143dc3914,discovery,8,0.5,0.25,2,0.895,0.921,0.908,0.026000000000000023
03ef63db7584762143dc3914,discovery,8,0.5,0.5,2,0.798,0.812,0.805,0.014000000000000012
03ef63db7584762143dc3914,discovery,8,0.5,1.0,2,0.257,0.277,0.267,0.020000000000000018
03ef63db7584762143dc3914,discovery,8,0.75,0.0,2,0.954,0.965,0.9595,0.01100000000000001
03ef63db7584762143dc3914,discovery,8,0.75,0.25,2,0.952,0.955,0.9535,0.0030000000000000027
03ef63db7584762143dc3914,discovery,8,0.75,0.5,2,0.874,0.888,0.881,0.014000000000000012
03ef63db7584762143dc3914,discovery,8,0.75,1.0,2,0.289,0.292,0.2905,0.0030000000000000027
03ef63db7584762143dc3914,discovery,8,1.0,0.0,2,0.968,0.974,0.971,0.006000000000000005
03ef63db7584762143dc3914,discovery,8,1.0,0.25,2,0.96,0.961,0.9604999999999999,0.0010000000000000009
03ef63db7584762143dc3914,discovery,8,1.0,0.5,2,0.915,0.927,0.921,0.01200000000000001
03ef63db7584762143dc3914,discovery,8,1.0,1.0,2,0.287,0.297,0.292,0.010000000000000009
03ef63db7584762143dc3914,discovery,8,1.5,0.0,2,0.971,0.974,0.9724999999999999,0.0030000000000000027
03ef63db7584762143dc3914,discovery,8,1.5,0.25,2,0.965,0.979,0.972,0.014000000000000012
03ef63db7584762143dc3914,discovery,8,1.5,0.5,2,0.935,0.944,0.9395,0.008999999999999897
03ef63db7584762143dc3914,discovery,8,1.5,1.0,2,0.281,0.288,0.2845,0.006999999999999951
03ef63db7584762143dc3914,discovery,8,2.0,0.0,2,0.974,0.98,0.977,0.006000000000000005
03ef63db7584762143dc3914,discovery,8,2.0,0.25,2,0.969,0.971,0.97,0.0020000000000000018
03ef63db7584762143dc3914,discovery,8,2.0,0.5,2,0.949,0.963,0.956,0.014000000000000012
03ef63db7584762143dc3914,discovery,8,2.0,1.0,2,0.258,0.26,0.259,0.0020000000000000018
03ef63db7584762143dc3914,discovery,10,0.0,0.0,2,0.0,0.0,0.0,0.0
03ef63db7584762143dc3914,discovery,10,0.25,0.0,2,0.804,0.832,0.8180000000000001,0.027999999999999914
03ef63db7584762143dc3914,discovery,10,0.25,0.25,2,0.791,0.797,0.794,0.006000000000000005
03ef63db7584762143dc3914,discovery,10,0.25,0.5,2,0.623,0.649,0.636,0.026000000000000023
03ef63db7584762143dc3914,discovery,10,0.25,1.0,2,0.214,0.223,0.2185,0.009000000000000008
03ef63db7584762143dc3914,discovery,10,0.5,0.0,2,0.973,0.976,0.9744999999999999,0.0030000000000000027
03ef63db7584762143dc3914,discovery,10,0.5,0.25,2,0.956,0.965,0.9604999999999999,0.009000000000000008
03ef63db7584762143dc3914,discovery,10,0.5,0.5,2,0.865,0.891,0.878,0.026000000000000023
03ef63db7584762143dc3914,discovery,10,0.5,1.0,2,0.254,0.267,0.2605,0.013000000000000012
03ef63db7584762143dc3914,discovery,10,0.75,0.0,2,0.985,0.994,0.9895,0.009000000000000008
03ef63db7584762143dc3914,discovery,10,0.75,0.25,2,0.991,0.992,0.9915,0.0010000000000000009
03ef63db7584762143dc3914,discovery,10,0.75,0.5,2,0.928,0.931,0.9295,0.0030000000000000027
03ef63db7584762143dc3914,discovery,10,0.75,1.0,2,0.274,0.294,0.28400000000000003,0.019999999999999962
03ef63db7584762143dc3914,discovery,10,1.0,0.0,2,0.993,0.994,0.9935,0.0010000000000000009
03ef63db7584762143dc3914,discovery,10,1.0,0.25,2,0.994,0.995,0.9944999999999999,0.0010000000000000009
03ef63db7584762143dc3914,discovery,10,1.0,0.5,2,0.965,0.968,0.9664999999999999,0.0030000000000000027
03ef63db7584762143dc3914,discovery,10,1.0,1.0,2,0.278,0.303,0.2905,0.024999999999999967
03ef63db7584762143dc3914,discovery,10,1.5,0.0,2,0.994,0.996,0.995,0.0020000000000000018
03ef63db7584762143dc3914,discovery,10,1.5,0.25,2,0.993,1.0,0.9964999999999999,0.007000000000000006
03ef63db7584762143dc3914,discovery,10,1.5,0.5,2,0.971,0.978,0.9744999999999999,0.007000000000000006
03ef63db7584762143dc3914,discovery,10,1.5,1.0,2,0.265,0.28,0.2725,0.015000000000000013
03ef63db7584762143dc3914,discovery,10,2.0,0.0,2,0.99,0.999,0.9944999999999999,0.009000000000000008
03ef63db7584762143dc3914,discovery,10,2.0,0.25,2,0.995,0.997,0.996,0.0020000000000000018
03ef63db7584762143dc3914,discovery,10,2.0,0.5,2,0.984,0.99,0.987,0.006000000000000005
03ef63db7584762143dc3914,discovery,10,2.0,1.0,2,0.255,0.257,0.256,0.0020000000000000018
03ef63db7584762143dc3914,discovery,12,0.0,0.0,2,0.0,0.0,0.0,0.0
03ef63db7584762143dc3914,discovery,12,0.25,0.0,2,0.886,0.89,0.888,0.0040000000000000036
03ef63db7584762143dc3914,discovery,12,0.25,0.25,2,0.859,0.878,0.8685,0.019000000000000017
03ef63db7584762143dc3914,discovery,12,0.25,0.5,2,0.694,0.7,0.697,0.006000000000000005
03ef63db7584762143dc3914,discovery,12,0.25,1.0,2,0.206,0.212,0.209,0.006000000000000005
03ef63db7584762143dc3914,discovery,12,0.5,0.0,2,0.994,0.994,0.994,0.0
03ef63db7584762143dc3914,discovery,12,0.5,0.25,2,0.987,0.988,0.9875,0.0010000000000000009
03ef63db7584762143dc3914,discovery,12,0.5,0.5,2,0.902,0.919,0.9105000000000001,0.017000000000000015
03ef63db7584762143dc3914,discovery,12,0.5,1.0,2,0.229,0.242,0.2355,0.012999999999999984
03ef63db7584762143dc3914,discovery,12,0.75,0.0,2,0.999,0.999,0.999,0.0
03ef63db7584762143dc3914,discovery,12,0.75,0.25,2,0.997,0.998,0.9975,0.0010000000000000009
03ef63db7584762143dc3914,discovery,12,0.75,0.5,2,0.949,0.956,0.9524999999999999,0.007000000000000006
03ef63db7584762143dc3914,discovery,12,0.75,1.0,2,0.252,0.273,0.2625,0.02100000000000002
03ef63db7584762143dc3914,discovery,12,1.0,0.0,2,0.998,1.0,0.999,0.0020000000000000018
03ef63db7584762143dc3914,discovery,12,1.0,0.25,2,1.0,1.0,1.0,0.0
03ef63db7584762143dc3914,discovery,12,1.0,0.5,2,0.977,0.983,0.98,0.006000000000000005
03ef63db7584762143dc3914,discovery,12,1.0,1.0,2,0.272,0.297,0.2845,0.024999999999999967
03ef63db7584762143dc3914,discovery,12,1.5,0.0,2,0.999,0.999,0.999,0.0
03ef63db7584762143dc3914,discovery,12,1.5,0.25,2,0.998,1.0,0.999,0.0020000000000000018
03ef63db7584762143dc3914,discovery,12,1.5,0.5,2,0.983,0.988,0.9855,0.0050000000000000044
03ef63db7584762143dc3914,discovery,12,1.5,1.0,2,0.252,0.283,0.26749999999999996,0.030999999999999972
03ef63db7584762143dc3914,discovery,12,2.0,0.0,2,0.998,1.0,0.999,0.0020000000000000018
03ef63db7584762143dc3914,discovery,12,2.0,0.25,2,0.999,1.0,0.9995,0.0010000000000000009
03ef63db7584762143dc3914,discovery,12,2.0,0.5,2,0.991,0.999,0.995,0.008000000000000007
03ef63db7584762143dc3914,discovery,12,2.0,1.0,2,0.213,0.238,0.22549999999999998,0.024999999999999994
1cce3e5fe7c50070e58676c9,confirmation,3,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.25,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.25,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.25,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.25,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.75,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.75,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.75,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,0.75,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,1.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,1.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,1.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,1.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,1.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,1.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,1.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,1.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,2.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,2.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,2.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,3,2.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.25,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.25,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.25,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.25,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.75,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.75,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.75,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,0.75,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,1.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,1.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,1.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,1.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,1.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,1.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,1.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,1.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,2.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,2.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,2.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,4,2.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.25,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.25,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.25,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.25,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.75,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.75,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.75,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,0.75,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,1.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,1.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,1.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,1.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,1.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,1.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,1.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,1.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,2.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,2.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,2.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,5,2.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.25,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.25,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.25,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.25,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.75,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.75,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.75,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,0.75,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,1.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,1.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,1.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,1.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,1.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,1.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,1.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,1.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,2.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,2.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,2.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,6,2.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.25,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.25,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.25,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.25,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.75,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.75,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.75,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,0.75,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,1.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,1.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,1.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,1.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,1.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,1.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,1.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,1.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,2.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,2.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,2.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,8,2.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.25,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.25,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.25,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.25,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.75,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.75,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.75,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,0.75,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,1.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,1.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,1.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,1.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,1.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,1.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,1.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,1.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,2.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,2.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,2.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,10,2.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.25,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.25,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.25,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.25,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.75,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.75,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.75,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,0.75,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,1.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,1.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,1.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,1.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,1.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,1.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,1.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,1.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,2.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,2.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,2.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,confirmation,12,2.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.25,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.25,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.25,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.25,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.75,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.75,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.75,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,0.75,1.0,2,0.0,0.0,0.0,0.0
