scenario_id,address_id,partition,simulator_id,prospective_cluster_count,delta,control_response_lambda,replicates,gate_name,gate_order,pass_probability,failure_probability
CS-23f27a11b5d8de993a8900a4,1dbc920edffba9363b404b4e,confirmation,joint_gaussian_regularized_cluster,12,2.0,1.0,1000,target_contrast_positive_pass,4,0.939,0.061000000000000054
CS-23f27a11b5d8de993a8900a4,1dbc920edffba9363b404b4e,confirmation,joint_gaussian_regularized_cluster,12,2.0,1.0,1000,minimum_effect_pass,5,0.939,0.061000000000000054
CS-23f27a11b5d8de993a8900a4,1dbc920edffba9363b404b4e,confirmation,joint_gaussian_regularized_cluster,12,2.0,1.0,1000,cluster_uncertainty_pass,6,0.0,1.0
CS-23f27a11b5d8de993a8900a4,1dbc920edffba9363b404b4e,confirmation,joint_gaussian_regularized_cluster,12,2.0,1.0,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-23f27a11b5d8de993a8900a4,1dbc920edffba9363b404b4e,confirmation,joint_gaussian_regularized_cluster,12,2.0,1.0,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-23f27a11b5d8de993a8900a4,1dbc920edffba9363b404b4e,confirmation,joint_gaussian_regularized_cluster,12,2.0,1.0,1000,control_adjusted_contrast_pass,9,0.255,0.745
CS-23f27a11b5d8de993a8900a4,1dbc920edffba9363b404b4e,confirmation,joint_gaussian_regularized_cluster,12,2.0,1.0,1000,control_specificity_pass,10,0.507,0.493
CS-a3b3170921138c8fa91b1c15,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.0,0.0,1000,support_available_pass,1,1.0,0.0
CS-a3b3170921138c8fa91b1c15,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.0,0.0,1000,complement_admissible_pass,2,0.761,0.239
CS-a3b3170921138c8fa91b1c15,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.0,0.0,1000,effect_direction_reproduced_pass,3,0.0,1.0
CS-a3b3170921138c8fa91b1c15,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.0,0.0,1000,target_contrast_positive_pass,4,0.0,1.0
CS-a3b3170921138c8fa91b1c15,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.0,0.0,1000,minimum_effect_pass,5,0.0,1.0
CS-a3b3170921138c8fa91b1c15,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.0,0.0,1000,cluster_uncertainty_pass,6,0.0,1.0
CS-a3b3170921138c8fa91b1c15,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.0,0.0,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-a3b3170921138c8fa91b1c15,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.0,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-a3b3170921138c8fa91b1c15,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.0,0.0,1000,control_adjusted_contrast_pass,9,0.0,1.0
CS-a3b3170921138c8fa91b1c15,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.0,0.0,1000,control_specificity_pass,10,0.0,1.0
CS-5b8e7585ddeba4adfa378aae,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.0,0.0,1000,support_available_pass,1,1.0,0.0
CS-5b8e7585ddeba4adfa378aae,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.0,0.0,1000,complement_admissible_pass,2,0.99,0.010000000000000009
CS-5b8e7585ddeba4adfa378aae,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.0,0.0,1000,effect_direction_reproduced_pass,3,0.0,1.0
CS-5b8e7585ddeba4adfa378aae,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.0,0.0,1000,target_contrast_positive_pass,4,0.0,1.0
CS-5b8e7585ddeba4adfa378aae,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.0,0.0,1000,minimum_effect_pass,5,0.0,1.0
CS-5b8e7585ddeba4adfa378aae,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.0,0.0,1000,cluster_uncertainty_pass,6,0.0,1.0
CS-5b8e7585ddeba4adfa378aae,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.0,0.0,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-5b8e7585ddeba4adfa378aae,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.0,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-5b8e7585ddeba4adfa378aae,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.0,0.0,1000,control_adjusted_contrast_pass,9,0.0,1.0
CS-5b8e7585ddeba4adfa378aae,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.0,0.0,1000,control_specificity_pass,10,0.0,1.0
CS-ae17c7c854d09ae0f0b20d67,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.0,0.0,1000,support_available_pass,1,1.0,0.0
CS-ae17c7c854d09ae0f0b20d67,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.0,0.0,1000,complement_admissible_pass,2,1.0,0.0
CS-ae17c7c854d09ae0f0b20d67,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.0,0.0,1000,effect_direction_reproduced_pass,3,0.0,1.0
CS-ae17c7c854d09ae0f0b20d67,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.0,0.0,1000,target_contrast_positive_pass,4,0.0,1.0
CS-ae17c7c854d09ae0f0b20d67,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.0,0.0,1000,minimum_effect_pass,5,0.0,1.0
CS-ae17c7c854d09ae0f0b20d67,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.0,0.0,1000,cluster_uncertainty_pass,6,0.0,1.0
CS-ae17c7c854d09ae0f0b20d67,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.0,0.0,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-ae17c7c854d09ae0f0b20d67,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.0,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-ae17c7c854d09ae0f0b20d67,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.0,0.0,1000,control_adjusted_contrast_pass,9,0.0,1.0
CS-ae17c7c854d09ae0f0b20d67,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.0,0.0,1000,control_specificity_pass,10,0.0,1.0
CS-65975a962089ead7e71a2e3e,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.0,0.0,1000,support_available_pass,1,1.0,0.0
CS-65975a962089ead7e71a2e3e,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.0,0.0,1000,complement_admissible_pass,2,1.0,0.0
CS-65975a962089ead7e71a2e3e,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.0,0.0,1000,effect_direction_reproduced_pass,3,0.0,1.0
CS-65975a962089ead7e71a2e3e,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.0,0.0,1000,target_contrast_positive_pass,4,0.0,1.0
CS-65975a962089ead7e71a2e3e,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.0,0.0,1000,minimum_effect_pass,5,0.0,1.0
CS-65975a962089ead7e71a2e3e,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.0,0.0,1000,cluster_uncertainty_pass,6,0.0,1.0
CS-65975a962089ead7e71a2e3e,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.0,0.0,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-65975a962089ead7e71a2e3e,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.0,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-65975a962089ead7e71a2e3e,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.0,0.0,1000,control_adjusted_contrast_pass,9,0.0,1.0
CS-65975a962089ead7e71a2e3e,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.0,0.0,1000,control_specificity_pass,10,0.0,1.0
CS-52e9680d64ce3df80c1680a8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.0,0.0,1000,support_available_pass,1,1.0,0.0
CS-52e9680d64ce3df80c1680a8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.0,0.0,1000,complement_admissible_pass,2,1.0,0.0
CS-52e9680d64ce3df80c1680a8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.0,0.0,1000,effect_direction_reproduced_pass,3,0.0,1.0
CS-52e9680d64ce3df80c1680a8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.0,0.0,1000,target_contrast_positive_pass,4,0.0,1.0
CS-52e9680d64ce3df80c1680a8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.0,0.0,1000,minimum_effect_pass,5,0.0,1.0
CS-52e9680d64ce3df80c1680a8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.0,0.0,1000,cluster_uncertainty_pass,6,0.0,1.0
CS-52e9680d64ce3df80c1680a8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.0,0.0,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-52e9680d64ce3df80c1680a8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.0,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-52e9680d64ce3df80c1680a8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.0,0.0,1000,control_adjusted_contrast_pass,9,0.0,1.0
CS-52e9680d64ce3df80c1680a8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.0,0.0,1000,control_specificity_pass,10,0.0,1.0
CS-35f8141814fa04506a6884d6,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.0,0.0,1000,support_available_pass,1,1.0,0.0
CS-35f8141814fa04506a6884d6,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.0,0.0,1000,complement_admissible_pass,2,1.0,0.0
CS-35f8141814fa04506a6884d6,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.0,0.0,1000,effect_direction_reproduced_pass,3,0.0,1.0
CS-35f8141814fa04506a6884d6,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.0,0.0,1000,target_contrast_positive_pass,4,0.0,1.0
CS-35f8141814fa04506a6884d6,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.0,0.0,1000,minimum_effect_pass,5,0.0,1.0
CS-35f8141814fa04506a6884d6,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.0,0.0,1000,cluster_uncertainty_pass,6,0.0,1.0
CS-35f8141814fa04506a6884d6,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.0,0.0,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-35f8141814fa04506a6884d6,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.0,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-35f8141814fa04506a6884d6,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.0,0.0,1000,control_adjusted_contrast_pass,9,0.0,1.0
CS-35f8141814fa04506a6884d6,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.0,0.0,1000,control_specificity_pass,10,0.0,1.0
CS-936e7c784a1c0bfe0c0ec1c8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.0,0.0,1000,support_available_pass,1,1.0,0.0
CS-936e7c784a1c0bfe0c0ec1c8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.0,0.0,1000,complement_admissible_pass,2,1.0,0.0
CS-936e7c784a1c0bfe0c0ec1c8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.0,0.0,1000,effect_direction_reproduced_pass,3,0.0,1.0
CS-936e7c784a1c0bfe0c0ec1c8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.0,0.0,1000,target_contrast_positive_pass,4,0.0,1.0
CS-936e7c784a1c0bfe0c0ec1c8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.0,0.0,1000,minimum_effect_pass,5,0.0,1.0
CS-936e7c784a1c0bfe0c0ec1c8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.0,0.0,1000,cluster_uncertainty_pass,6,0.0,1.0
CS-936e7c784a1c0bfe0c0ec1c8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.0,0.0,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-936e7c784a1c0bfe0c0ec1c8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.0,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-936e7c784a1c0bfe0c0ec1c8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.0,0.0,1000,control_adjusted_contrast_pass,9,0.0,1.0
CS-936e7c784a1c0bfe0c0ec1c8,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.0,0.0,1000,control_specificity_pass,10,0.0,1.0
CS-92046ce8bdc11855cfc9bb39,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.0,1000,support_available_pass,1,1.0,0.0
CS-92046ce8bdc11855cfc9bb39,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.0,1000,complement_admissible_pass,2,0.798,0.20199999999999996
CS-92046ce8bdc11855cfc9bb39,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.0,1000,effect_direction_reproduced_pass,3,0.796,0.20399999999999996
CS-92046ce8bdc11855cfc9bb39,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.0,1000,target_contrast_positive_pass,4,0.796,0.20399999999999996
CS-92046ce8bdc11855cfc9bb39,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.0,1000,minimum_effect_pass,5,0.623,0.377
CS-92046ce8bdc11855cfc9bb39,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.0,1000,cluster_uncertainty_pass,6,0.063,0.937
CS-92046ce8bdc11855cfc9bb39,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.0,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-92046ce8bdc11855cfc9bb39,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-92046ce8bdc11855cfc9bb39,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.0,1000,control_adjusted_contrast_pass,9,0.786,0.21399999999999997
CS-92046ce8bdc11855cfc9bb39,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.0,1000,control_specificity_pass,10,0.796,0.20399999999999996
CS-f6bd94eb12030489f1e92a53,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.0,1000,support_available_pass,1,1.0,0.0
CS-f6bd94eb12030489f1e92a53,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.0,1000,complement_admissible_pass,2,0.993,0.007000000000000006
CS-f6bd94eb12030489f1e92a53,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.0,1000,effect_direction_reproduced_pass,3,0.901,0.09899999999999998
CS-f6bd94eb12030489f1e92a53,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.0,1000,target_contrast_positive_pass,4,0.901,0.09899999999999998
CS-f6bd94eb12030489f1e92a53,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.0,1000,minimum_effect_pass,5,0.733,0.267
CS-f6bd94eb12030489f1e92a53,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.0,1000,cluster_uncertainty_pass,6,0.1,0.9
CS-f6bd94eb12030489f1e92a53,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.0,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-f6bd94eb12030489f1e92a53,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-f6bd94eb12030489f1e92a53,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.0,1000,control_adjusted_contrast_pass,9,0.861,0.139
CS-f6bd94eb12030489f1e92a53,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.0,1000,control_specificity_pass,10,0.901,0.09899999999999998
CS-4a5ed6527ea236d24d45e865,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.0,1000,support_available_pass,1,1.0,0.0
CS-4a5ed6527ea236d24d45e865,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.0,1000,complement_admissible_pass,2,0.999,0.0010000000000000009
CS-4a5ed6527ea236d24d45e865,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.0,1000,effect_direction_reproduced_pass,3,0.962,0.038000000000000034
CS-4a5ed6527ea236d24d45e865,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.0,1000,target_contrast_positive_pass,4,0.962,0.038000000000000034
CS-4a5ed6527ea236d24d45e865,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.0,1000,minimum_effect_pass,5,0.782,0.21799999999999997
CS-4a5ed6527ea236d24d45e865,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.0,1000,cluster_uncertainty_pass,6,0.158,0.842
CS-4a5ed6527ea236d24d45e865,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.0,1000,raw_statistical_threshold_pass,7,0.001,0.999
CS-4a5ed6527ea236d24d45e865,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.001,0.999
CS-4a5ed6527ea236d24d45e865,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.0,1000,control_adjusted_contrast_pass,9,0.928,0.07199999999999995
CS-4a5ed6527ea236d24d45e865,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.0,1000,control_specificity_pass,10,0.962,0.038000000000000034
CS-60825502233b89b1be20314b,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.0,1000,support_available_pass,1,1.0,0.0
CS-60825502233b89b1be20314b,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.0,1000,complement_admissible_pass,2,1.0,0.0
CS-60825502233b89b1be20314b,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.0,1000,effect_direction_reproduced_pass,3,0.982,0.018000000000000016
CS-60825502233b89b1be20314b,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.0,1000,target_contrast_positive_pass,4,0.982,0.018000000000000016
CS-60825502233b89b1be20314b,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.0,1000,minimum_effect_pass,5,0.822,0.17800000000000005
CS-60825502233b89b1be20314b,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.0,1000,cluster_uncertainty_pass,6,0.214,0.786
CS-60825502233b89b1be20314b,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.0,1000,raw_statistical_threshold_pass,7,0.003,0.997
CS-60825502233b89b1be20314b,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.003,0.997
CS-60825502233b89b1be20314b,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.0,1000,control_adjusted_contrast_pass,9,0.962,0.038000000000000034
CS-60825502233b89b1be20314b,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.0,1000,control_specificity_pass,10,0.982,0.018000000000000016
CS-c3a99d3f00478c06aaedf1e7,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.0,1000,support_available_pass,1,1.0,0.0
CS-c3a99d3f00478c06aaedf1e7,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.0,1000,complement_admissible_pass,2,1.0,0.0
CS-c3a99d3f00478c06aaedf1e7,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.0,1000,effect_direction_reproduced_pass,3,0.992,0.008000000000000007
CS-c3a99d3f00478c06aaedf1e7,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.0,1000,target_contrast_positive_pass,4,0.992,0.008000000000000007
CS-c3a99d3f00478c06aaedf1e7,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.0,1000,minimum_effect_pass,5,0.862,0.138
CS-c3a99d3f00478c06aaedf1e7,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.0,1000,cluster_uncertainty_pass,6,0.327,0.673
CS-c3a99d3f00478c06aaedf1e7,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.0,1000,raw_statistical_threshold_pass,7,0.017,0.983
CS-c3a99d3f00478c06aaedf1e7,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.017,0.983
CS-c3a99d3f00478c06aaedf1e7,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.0,1000,control_adjusted_contrast_pass,9,0.981,0.019000000000000017
CS-c3a99d3f00478c06aaedf1e7,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.0,1000,control_specificity_pass,10,0.992,0.008000000000000007
CS-2098eae7ab7aed0edbbd7903,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.0,1000,support_available_pass,1,1.0,0.0
CS-2098eae7ab7aed0edbbd7903,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.0,1000,complement_admissible_pass,2,1.0,0.0
CS-2098eae7ab7aed0edbbd7903,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.0,1000,effect_direction_reproduced_pass,3,0.999,0.0010000000000000009
CS-2098eae7ab7aed0edbbd7903,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.0,1000,target_contrast_positive_pass,4,0.999,0.0010000000000000009
CS-2098eae7ab7aed0edbbd7903,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.0,1000,minimum_effect_pass,5,0.896,0.10399999999999998
CS-2098eae7ab7aed0edbbd7903,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.0,1000,cluster_uncertainty_pass,6,0.412,0.5880000000000001
CS-2098eae7ab7aed0edbbd7903,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.0,1000,raw_statistical_threshold_pass,7,0.057,0.943
CS-2098eae7ab7aed0edbbd7903,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.057,0.943
CS-2098eae7ab7aed0edbbd7903,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.0,1000,control_adjusted_contrast_pass,9,0.991,0.009000000000000008
CS-2098eae7ab7aed0edbbd7903,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.0,1000,control_specificity_pass,10,0.999,0.0010000000000000009
CS-9b95a29717cdd20543e1d887,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.0,1000,support_available_pass,1,1.0,0.0
CS-9b95a29717cdd20543e1d887,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.0,1000,complement_admissible_pass,2,1.0,0.0
CS-9b95a29717cdd20543e1d887,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.0,1000,effect_direction_reproduced_pass,3,1.0,0.0
CS-9b95a29717cdd20543e1d887,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.0,1000,target_contrast_positive_pass,4,1.0,0.0
CS-9b95a29717cdd20543e1d887,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.0,1000,minimum_effect_pass,5,0.924,0.07599999999999996
CS-9b95a29717cdd20543e1d887,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.0,1000,cluster_uncertainty_pass,6,0.475,0.525
CS-9b95a29717cdd20543e1d887,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.0,1000,raw_statistical_threshold_pass,7,0.104,0.896
CS-9b95a29717cdd20543e1d887,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.0,1000,multiplicity_adjusted_threshold_pass,8,0.104,0.896
CS-9b95a29717cdd20543e1d887,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.0,1000,control_adjusted_contrast_pass,9,0.995,0.0050000000000000044
CS-9b95a29717cdd20543e1d887,bfa569fbae807b7f50c3389f,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.0,1000,control_specificity_pass,10,1.0,0.0
