relation,compact_record_id,compact_score,geometry_record_id,geometry_score,enriched_score,geometry_only_score,geometry_gain,path_share_score,strict_numeric_score,geometry_needed_level_obs081,geometry_needed_level_obs083,geometry_role,geometry_overclaim_risk,evidence_available,interpretation
C_vs_Cp2,C_vs_Cp2__stability_core_3,0.9825948228464676,C_vs_Cp2__stability_plus_geometry|C_vs_Cp2__geometry_scores_only,0.993301908258506,0.993301908258506,0.9834779716091624,0.010707085412038353,0.8989012329740419,0.9999708600849608,Level 1,G1_compact_sufficient_or_redundant,not_needed_or_redundant,high_if_claiming_geometry_required,True,Compact or non-geometry evidence appears sufficient/redundant; avoid geometry inflation.
C_vs_Cp3,C_vs_Cp3__stability_core_3,0.9843549474859228,C_vs_Cp3__stability_plus_geometry|C_vs_Cp3__geometry_scores_only,0.9861301809832822,0.9861301809832822,0.9456003308059068,0.0017752334973594186,0.915184561121935,1.0,Level 1,G1_compact_sufficient_or_redundant,not_needed_or_redundant,high_if_claiming_geometry_required,True,Compact or non-geometry evidence appears sufficient/redundant; avoid geometry inflation.
Cp2_vs_Cp3,Cp2_vs_Cp3__stability_core_3,0.8854513776926801,Cp2_vs_Cp3__stability_plus_geometry|Cp2_vs_Cp3__geometry_scores_only,0.999094072214016,0.9958196645269116,0.999094072214016,0.11364269452133591,0.921024216048558,1.0,Level 1,G2_geometry_sharpens,geometry_sharpens,medium,True,Geometry appears to sharpen this relation; this is not proof that geometry is required.
three_way,three_way__stability_core_3,0.8732596625718628,three_way__stability_plus_geometry|three_way__geometry_scores_only,0.976955536201828,0.976955536201828,0.9274535052413202,0.10369587362996513,0.8194525354554,0.9998799246203532,Level 1,G2_geometry_sharpens,geometry_sharpens,medium,True,Geometry appears to sharpen this relation; this is not proof that geometry is required.
