candidate_id,record_id,relation,carrier,subclass,confirmation_eligible,failure_predicate,failure_mode,support_definition,support_query_json,complement_definition,matching_variables,exposure_normalization,control_admissibility_rule,eligible_control_records_json,metric,expected_direction,threshold_basis,minimum_effect,uncertainty_method,resampling_unit,confirmation_partition_id,multiplicity_family,exclusion_rules,source_artifacts,site_relative_contrast,bootstrap_ci_low,bootstrap_ci_high,permutation_p,permutation_q_record_predicate,median_control_adjusted_contrast,positive_control_adjusted_share,candidate_status,fl_maturity,support_dominance_status,candidate_manifest_status,material_change_rule
OBS084B-0f82f9c3b220ffa08e45,C_vs_Cp2__geometry_scores_only,C_vs_Cp2,geometry_scores_only,C1_contrast-limited,False,relation_separation_attenuation,attenuation,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",NOT (scale_band:scale_band=early) within same record and discovery partition,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,OBS-083 relation and carrier controls; same frozen support query; admissible class-balanced complement required,"[""C_vs_Cp2__no_window"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__geometry_scores_only"", ""Cp2_vs_Cp3__geometry_scores_only"", ""three_way__geometry_scores_only""]",margin_loss,site_greater_than_complement,predeclared minimum true-class-margin attenuation,0.1,leave-one-object-out sensitivity; object-cluster bootstrap; within-object-class permutation,object,7198b2d34bc8c469a54c8a83ad7e6dfe975c084fde947c1992b7ea6882dc26d2,C_vs_Cp2__geometry_scores_only::relation_separation_attenuation,confirmation rows inaccessible; row_bootstrap_unit excluded; incomplete classes/complements/controls excluded; conjunction depth<=2,"[""/Users/rvl/Desktop/LAB/pam-research/experiments/studies/obs084a_bridge_resolution_and_partition_freeze.py"", ""/Users/rvl/Desktop/LAB/pam-research/outputs/rig_registry/obs084_direct_failure_witness/bridge_resolution/obs084a_freeze_manifest.json"", ""experiments/studies/obs084b_direct_failure_support_discovery.py"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv"", ""outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_leave_structure_predictions.csv"", ""outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_predictions.csv"", ""outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_predictions.csv"", ""outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_manifest.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_predictions.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_summary.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_feature_contract_manifest.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_relation_control_contrast.csv"", ""outputs/rig_registry/rig_relation_registry.csv""]",0.7647240853084731,0.7163369844225261,1.0909592869209572,0.0033222591362126247,0.09136212624584718,0.36035517700150443,1.0,fl2_candidate_nominated_contrast_limited,FL2,non_dominated,sealed_FL2_discovery_candidates,"any change to support, predicate, metric, complement, controls, threshold, exclusions, or confirmation partition returns candidate to unconfirmed FL2"
OBS084B-34d66eb07912a939e6bf,C_vs_Cp2__geometry_scores_only,C_vs_Cp2,geometry_scores_only,C1_contrast-limited,False,local_criterion_breach,threshold_breach,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",NOT (scale_band:scale_band=early) within same record and discovery partition,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,OBS-083 relation and carrier controls; same frozen support query; admissible class-balanced complement required,"[""C_vs_Cp2__no_window"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__geometry_scores_only"", ""Cp2_vs_Cp3__geometry_scores_only"", ""three_way__geometry_scores_only""]",misclassification_loss,site_greater_than_complement,registry threshold crossed locally while complement remains above threshold,0.1,leave-one-object-out sensitivity; object-cluster bootstrap; within-object-class permutation,object,7198b2d34bc8c469a54c8a83ad7e6dfe975c084fde947c1992b7ea6882dc26d2,C_vs_Cp2__geometry_scores_only::local_criterion_breach,confirmation rows inaccessible; row_bootstrap_unit excluded; incomplete classes/complements/controls excluded; conjunction depth<=2,"[""/Users/rvl/Desktop/LAB/pam-research/experiments/studies/obs084a_bridge_resolution_and_partition_freeze.py"", ""/Users/rvl/Desktop/LAB/pam-research/outputs/rig_registry/obs084_direct_failure_witness/bridge_resolution/obs084a_freeze_manifest.json"", ""experiments/studies/obs084b_direct_failure_support_discovery.py"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv"", ""outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_leave_structure_predictions.csv"", ""outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_predictions.csv"", ""outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_predictions.csv"", ""outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_manifest.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_predictions.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_summary.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_feature_contract_manifest.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_relation_control_contrast.csv"", ""outputs/rig_registry/rig_relation_registry.csv""]",0.6666666666666666,0.625,1.0,0.0033222591362126247,0.18272425249169436,0.5138888888888888,1.0,fl2_candidate_nominated_contrast_limited,FL2,non_dominated,sealed_FL2_discovery_candidates,"any change to support, predicate, metric, complement, controls, threshold, exclusions, or confirmation partition returns candidate to unconfirmed FL2"
OBS084B-2f8f8e8bd729832e4f1c,C_vs_Cp2__geometry_scores_only,C_vs_Cp2,geometry_scores_only,C1_contrast-limited,False,relation_separation_attenuation,attenuation,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,OBS-083 relation and carrier controls; same frozen support query; admissible class-balanced complement required,"[""C_vs_Cp2__no_window"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__geometry_scores_only"", ""Cp2_vs_Cp3__geometry_scores_only"", ""three_way__geometry_scores_only""]",margin_loss,site_greater_than_complement,predeclared minimum true-class-margin attenuation,0.1,leave-one-object-out sensitivity; object-cluster bootstrap; within-object-class permutation,object,7198b2d34bc8c469a54c8a83ad7e6dfe975c084fde947c1992b7ea6882dc26d2,C_vs_Cp2__geometry_scores_only::relation_separation_attenuation,confirmation rows inaccessible; row_bootstrap_unit excluded; incomplete classes/complements/controls excluded; conjunction depth<=2,"[""/Users/rvl/Desktop/LAB/pam-research/experiments/studies/obs084a_bridge_resolution_and_partition_freeze.py"", ""/Users/rvl/Desktop/LAB/pam-research/outputs/rig_registry/obs084_direct_failure_witness/bridge_resolution/obs084a_freeze_manifest.json"", ""experiments/studies/obs084b_direct_failure_support_discovery.py"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv"", ""outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_leave_structure_predictions.csv"", ""outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_predictions.csv"", ""outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_predictions.csv"", ""outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_manifest.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_predictions.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_summary.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_feature_contract_manifest.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_relation_control_contrast.csv"", ""outputs/rig_registry/rig_relation_registry.csv""]",0.5790234780551029,0.5201214152094978,0.9618568120034815,0.0033222591362126247,0.09136212624584718,0.1521731587315714,0.75,fl2_candidate_nominated_contrast_limited,FL2,non_dominated,sealed_FL2_discovery_candidates,"any change to support, predicate, metric, complement, controls, threshold, exclusions, or confirmation partition returns candidate to unconfirmed FL2"
OBS084B-7ec663ae1af7424b1b72,C_vs_Cp2__no_window,C_vs_Cp2,no_window,C1_contrast-limited,False,relation_separation_attenuation,attenuation,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,OBS-083 relation and carrier controls; same frozen support query; admissible class-balanced complement required,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__no_window"", ""Cp2_vs_Cp3__no_window"", ""three_way__no_window""]",margin_loss,site_greater_than_complement,predeclared minimum true-class-margin attenuation,0.1,leave-one-object-out sensitivity; object-cluster bootstrap; within-object-class permutation,object,7198b2d34bc8c469a54c8a83ad7e6dfe975c084fde947c1992b7ea6882dc26d2,C_vs_Cp2__no_window::relation_separation_attenuation,confirmation rows inaccessible; row_bootstrap_unit excluded; incomplete classes/complements/controls excluded; conjunction depth<=2,"[""/Users/rvl/Desktop/LAB/pam-research/experiments/studies/obs084a_bridge_resolution_and_partition_freeze.py"", ""/Users/rvl/Desktop/LAB/pam-research/outputs/rig_registry/obs084_direct_failure_witness/bridge_resolution/obs084a_freeze_manifest.json"", ""experiments/studies/obs084b_direct_failure_support_discovery.py"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv"", ""outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_leave_structure_predictions.csv"", ""outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_predictions.csv"", ""outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_predictions.csv"", ""outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_manifest.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_predictions.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_summary.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_feature_contract_manifest.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_relation_control_contrast.csv"", ""outputs/rig_registry/rig_relation_registry.csv""]",0.8240949830415584,0.7237564801345948,0.8316953075316886,0.0033222591362126247,0.18272425249169436,0.3582011680227495,1.0,fl2_candidate_nominated_contrast_limited,FL2,non_dominated,sealed_FL2_discovery_candidates,"any change to support, predicate, metric, complement, controls, threshold, exclusions, or confirmation partition returns candidate to unconfirmed FL2"
OBS084B-f4375eb30e72ed220004,C_vs_Cp2__no_window,C_vs_Cp2,no_window,C1_contrast-limited,False,local_criterion_breach,threshold_breach,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,OBS-083 relation and carrier controls; same frozen support query; admissible class-balanced complement required,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__no_window"", ""Cp2_vs_Cp3__no_window"", ""three_way__no_window""]",misclassification_loss,site_greater_than_complement,registry threshold crossed locally while complement remains above threshold,0.1,leave-one-object-out sensitivity; object-cluster bootstrap; within-object-class permutation,object,7198b2d34bc8c469a54c8a83ad7e6dfe975c084fde947c1992b7ea6882dc26d2,C_vs_Cp2__no_window::local_criterion_breach,confirmation rows inaccessible; row_bootstrap_unit excluded; incomplete classes/complements/controls excluded; conjunction depth<=2,"[""/Users/rvl/Desktop/LAB/pam-research/experiments/studies/obs084a_bridge_resolution_and_partition_freeze.py"", ""/Users/rvl/Desktop/LAB/pam-research/outputs/rig_registry/obs084_direct_failure_witness/bridge_resolution/obs084a_freeze_manifest.json"", ""experiments/studies/obs084b_direct_failure_support_discovery.py"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv"", ""outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_leave_structure_predictions.csv"", ""outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_predictions.csv"", ""outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_predictions.csv"", ""outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_manifest.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_predictions.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_summary.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_feature_contract_manifest.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_relation_control_contrast.csv"", ""outputs/rig_registry/rig_relation_registry.csv""]",0.5,0.5,0.5,0.0033222591362126247,0.18272425249169436,0.3447368421052632,1.0,fl2_candidate_nominated_contrast_limited,FL2,non_dominated,sealed_FL2_discovery_candidates,"any change to support, predicate, metric, complement, controls, threshold, exclusions, or confirmation partition returns candidate to unconfirmed FL2"
OBS084B-51b6faee33ac6cc790bd,C_vs_Cp2__no_window,C_vs_Cp2,no_window,C1_contrast-limited,False,log_loss_attenuation,attenuation,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,OBS-083 relation and carrier controls; same frozen support query; admissible class-balanced complement required,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__no_window"", ""Cp2_vs_Cp3__no_window"", ""three_way__no_window""]",log_loss,site_greater_than_complement,predeclared minimum class-balanced log-loss increase,0.1,leave-one-object-out sensitivity; object-cluster bootstrap; within-object-class permutation,object,7198b2d34bc8c469a54c8a83ad7e6dfe975c084fde947c1992b7ea6882dc26d2,C_vs_Cp2__no_window::log_loss_attenuation,confirmation rows inaccessible; row_bootstrap_unit excluded; incomplete classes/complements/controls excluded; conjunction depth<=2,"[""/Users/rvl/Desktop/LAB/pam-research/experiments/studies/obs084a_bridge_resolution_and_partition_freeze.py"", ""/Users/rvl/Desktop/LAB/pam-research/outputs/rig_registry/obs084_direct_failure_witness/bridge_resolution/obs084a_freeze_manifest.json"", ""experiments/studies/obs084b_direct_failure_support_discovery.py"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv"", ""outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_leave_structure_predictions.csv"", ""outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_predictions.csv"", ""outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_predictions.csv"", ""outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_manifest.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_predictions.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_summary.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_feature_contract_manifest.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_relation_control_contrast.csv"", ""outputs/rig_registry/rig_relation_registry.csv""]",1.209437390265377,1.1520926500592776,1.2132972159523072,0.0033222591362126247,0.09136212624584718,0.686514024209024,0.625,fl2_candidate_nominated_contrast_limited,FL2,non_dominated,sealed_FL2_discovery_candidates,"any change to support, predicate, metric, complement, controls, threshold, exclusions, or confirmation partition returns candidate to unconfirmed FL2"
OBS084B-c811fbc12bffe9acee2f,C_vs_Cp2__stability_plus_geometry,C_vs_Cp2,stability_plus_geometry,C1_contrast-limited,False,relation_separation_attenuation,attenuation,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,OBS-083 relation and carrier controls; same frozen support query; admissible class-balanced complement required,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__no_window"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__strict_numeric_all"", ""C_vs_Cp3__stability_plus_geometry"", ""Cp2_vs_Cp3__stability_plus_geometry"", ""three_way__stability_plus_geometry""]",margin_loss,site_greater_than_complement,predeclared minimum true-class-margin attenuation,0.1,leave-one-object-out sensitivity; object-cluster bootstrap; within-object-class permutation,object,7198b2d34bc8c469a54c8a83ad7e6dfe975c084fde947c1992b7ea6882dc26d2,C_vs_Cp2__stability_plus_geometry::relation_separation_attenuation,confirmation rows inaccessible; row_bootstrap_unit excluded; incomplete classes/complements/controls excluded; conjunction depth<=2,"[""/Users/rvl/Desktop/LAB/pam-research/experiments/studies/obs084a_bridge_resolution_and_partition_freeze.py"", ""/Users/rvl/Desktop/LAB/pam-research/outputs/rig_registry/obs084_direct_failure_witness/bridge_resolution/obs084a_freeze_manifest.json"", ""experiments/studies/obs084b_direct_failure_support_discovery.py"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv"", ""outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_leave_structure_predictions.csv"", ""outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_predictions.csv"", ""outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_predictions.csv"", ""outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_manifest.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_predictions.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_summary.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_feature_contract_manifest.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_relation_control_contrast.csv"", ""outputs/rig_registry/rig_relation_registry.csv""]",0.5214657539450481,0.48548356282127636,0.5990020316837028,0.0033222591362126247,0.18272425249169436,0.05456865687168355,0.5,fl2_candidate_nominated_contrast_limited,FL2,non_dominated,sealed_FL2_discovery_candidates,"any change to support, predicate, metric, complement, controls, threshold, exclusions, or confirmation partition returns candidate to unconfirmed FL2"
OBS084B-590dc8c788380700d526,C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,relation_separation_attenuation,attenuation,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",NOT (scale_band:scale_band=early AND seam_relative:seam_relative_region=near) within same record and discovery partition,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,OBS-083 relation and carrier controls; same frozen support query; admissible class-balanced complement required,"[""C_vs_Cp2__geometry_scores_only"", ""C_vs_Cp2__no_window"", ""C_vs_Cp2__path_shares_only"", ""C_vs_Cp2__stability_core_3"", ""C_vs_Cp2__stability_plus_geometry"", ""C_vs_Cp3__strict_numeric_all"", ""Cp2_vs_Cp3__strict_numeric_all"", ""three_way__strict_numeric_all""]",margin_loss,site_greater_than_complement,predeclared minimum true-class-margin attenuation,0.1,leave-one-object-out sensitivity; object-cluster bootstrap; within-object-class permutation,object,7198b2d34bc8c469a54c8a83ad7e6dfe975c084fde947c1992b7ea6882dc26d2,C_vs_Cp2__strict_numeric_all::relation_separation_attenuation,confirmation rows inaccessible; row_bootstrap_unit excluded; incomplete classes/complements/controls excluded; conjunction depth<=2,"[""/Users/rvl/Desktop/LAB/pam-research/experiments/studies/obs084a_bridge_resolution_and_partition_freeze.py"", ""/Users/rvl/Desktop/LAB/pam-research/outputs/rig_registry/obs084_direct_failure_witness/bridge_resolution/obs084a_freeze_manifest.json"", ""experiments/studies/obs084b_direct_failure_support_discovery.py"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv"", ""outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv"", ""outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_leave_structure_predictions.csv"", ""outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_predictions.csv"", ""outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_predictions.csv"", ""outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_manifest.csv"", ""outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_predictions.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_summary.csv"", ""outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_feature_contract_manifest.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv"", ""outputs/rig_registry/obs083_negative_control_localization/obs083_relation_control_contrast.csv"", ""outputs/rig_registry/rig_relation_registry.csv""]",0.7950973021017317,0.6551067145836229,0.8011866368324444,0.0033222591362126247,0.18272425249169436,0.2989445324591218,0.875,fl2_candidate_nominated_contrast_limited,FL2,non_dominated,sealed_FL2_discovery_candidates,"any change to support, predicate, metric, complement, controls, threshold, exclusions, or confirmation partition returns candidate to unconfirmed FL2"
