candidate_test_id,record_id,failure_predicate,support_id,support_definition,resampling_selected,resampling_selection_status,permutation_p,permutation_count,permutation_method,point_estimate,independent_cluster_count,loo_successful_count,loo_min,loo_max,direction_consistency,bootstrap_requested,bootstrap_successful_count,bootstrap_ci_low,bootstrap_ci_high,bootstrap_positive_share,resampling_unit,uncertainty_method
82f3bc20372b459866578f99,C_vs_Cp2__stability_core_3,relation_separation_attenuation,72b9f48eeec38e892701,cohort:cohort=after,True,selected_by_outcome_blind_record_predicate_top_k,0.6843853820598007,300,within_object_class_support_label_permutation,-0.11445998092900733,4,4,-0.13375997656307115,-0.0015190472515848041,0.0,300,300,-0.16748528904697702,0.0006655317255098714,0.12666666666666668,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
540cade0dbf15bf53df8c371,C_vs_Cp2__stability_core_3,local_criterion_breach,72b9f48eeec38e892701,cohort:cohort=after,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,-0.05263157894736842,4,4,-0.0625,0.0,0.0,300,300,-0.07692307692307693,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
fbacbc8729ded362c6ef76ff,C_vs_Cp2__stability_core_3,log_loss_attenuation,72b9f48eeec38e892701,cohort:cohort=after,True,selected_by_outcome_blind_record_predicate_top_k,0.7043189368770764,300,within_object_class_support_label_permutation,-0.19752791071645856,4,4,-0.23310814836504098,-0.0009997787062679953,0.0,300,300,-0.28090727126921666,0.0026604117424110715,0.13,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
e12f3d8394a6469ea7651287,C_vs_Cp2__stability_core_3,measurement_missingness_concentration,72b9f48eeec38e892701,cohort:cohort=after,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,0.0,4,4,0.0,0.0,0.0,300,300,0.0,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
1df88a2ddb2adab8bddabbb4,C_vs_Cp2__stability_core_3,relation_separation_attenuation,8d0858b65a564a46e221,seam_relative:seam_relative_region=far AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,0.26245847176079734,300,within_object_class_support_label_permutation,-0.29818295903277536,4,3,-0.29308548615115837,-0.28574796430164195,0.0,300,200,-0.30130551192664545,-0.2509326712333845,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
6ded6de904ee08c3357f7909,C_vs_Cp2__stability_core_3,local_criterion_breach,8d0858b65a564a46e221,seam_relative:seam_relative_region=far AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,-0.08333333333333333,4,3,-0.08333333333333333,-0.08333333333333333,0.0,300,204,-0.08333333333333333,-0.08333333333333333,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
d50cc016a1c2257f7654dc88,C_vs_Cp2__stability_core_3,log_loss_attenuation,8d0858b65a564a46e221,seam_relative:seam_relative_region=far AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,0.2857142857142857,300,within_object_class_support_label_permutation,-0.385274529839161,4,3,-0.3826535464948888,-0.3783490861454655,0.0,300,207,-0.3871806598839355,-0.36887488670257473,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
6bdae914bffaf63864644210,C_vs_Cp2__stability_core_3,measurement_missingness_concentration,8d0858b65a564a46e221,seam_relative:seam_relative_region=far AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,0.0,4,3,0.0,0.0,0.0,300,196,0.0,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
696de0cc4978feb9c81d7394,C_vs_Cp2__stability_core_3,relation_separation_attenuation,6ab5b53c0446ed47f245,scale_band:scale_band=late AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,0,support_indicator_constant_within_all_object_class_strata,-0.322014274345355,4,2,-0.3109640290759236,-0.3109640290759236,0.0,300,127,-0.322014274345355,-0.2548944657109535,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
7d346c692e9ea7d3d480bec8,C_vs_Cp2__stability_core_3,local_criterion_breach,6ab5b53c0446ed47f245,scale_band:scale_band=late AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,0,support_indicator_constant_within_all_object_class_strata,-0.08333333333333333,4,2,-0.08333333333333333,-0.08333333333333333,0.0,300,107,-0.08333333333333333,-0.08333333333333333,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
b2cd54889ac330eec22921d4,C_vs_Cp2__stability_core_3,log_loss_attenuation,6ab5b53c0446ed47f245,scale_band:scale_band=late AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,0,support_indicator_constant_within_all_object_class_strata,-0.39878960309494077,4,2,-0.39281104306580267,-0.39281104306580267,0.0,300,122,-0.39878960309494077,-0.36250444289388084,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
8c6d0dc16f7ef56da9062a5f,C_vs_Cp2__stability_core_3,measurement_missingness_concentration,6ab5b53c0446ed47f245,scale_band:scale_band=late AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,0,support_indicator_constant_within_all_object_class_strata,0.0,4,2,0.0,0.0,0.0,300,129,0.0,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
082ead935800bb1ddfe43095,C_vs_Cp2__stability_core_3,relation_separation_attenuation,114bd7932e0008f8ef79,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,True,selected_by_outcome_blind_record_predicate_top_k,0.17275747508305647,300,within_object_class_support_label_permutation,0.3547707160916263,4,3,0.3307154072760428,0.33232741315803616,1.0,300,199,0.2447084153630813,0.3547707160916263,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
cff8c78e38c45982046f47f5,C_vs_Cp2__stability_core_3,local_criterion_breach,114bd7932e0008f8ef79,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,True,selected_by_outcome_blind_record_predicate_top_k,0.6810631229235881,300,within_object_class_support_label_permutation,0.0736842105263158,4,3,0.06666666666666668,0.06666666666666668,1.0,300,200,0.04000000000000001,0.0736842105263158,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
04e2240adccc69731beac56e,C_vs_Cp2__stability_core_3,log_loss_attenuation,114bd7932e0008f8ef79,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,True,selected_by_outcome_blind_record_predicate_top_k,0.15946843853820597,300,within_object_class_support_label_permutation,0.5452818304041558,4,3,0.5219179263588762,0.5229415997338727,1.0,300,204,0.47319153695063404,0.5452818304041558,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
91a88f48727655f85f9a6b02,C_vs_Cp2__stability_core_3,measurement_missingness_concentration,114bd7932e0008f8ef79,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,0.0,4,3,0.0,0.0,0.0,300,189,0.0,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
a71a8bd70c20de5370a08708,C_vs_Cp2__stability_core_3,relation_separation_attenuation,5930a3b7db7497d921fc,cohort:cohort=after AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,0.49169435215946844,300,within_object_class_support_label_permutation,-0.16742572147125434,4,4,-0.19630143623059393,-0.0015190472515848041,0.0,300,282,-0.22609486522978506,0.0006655317255098714,0.13120567375886524,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
d7dcef39dad499e550af3eca,C_vs_Cp2__stability_core_3,local_criterion_breach,5930a3b7db7497d921fc,cohort:cohort=after AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,-0.047619047619047616,4,4,-0.05555555555555555,0.0,0.0,300,282,-0.06666666666666667,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
5ac987f68b11a68b88f6954a,C_vs_Cp2__stability_core_3,log_loss_attenuation,5930a3b7db7497d921fc,cohort:cohort=after AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,0.6212624584717608,300,within_object_class_support_label_permutation,-0.2188808658387891,4,4,-0.2559139842221501,-0.0009997787062679953,0.0,300,289,-0.30193466706012734,0.00022028477662500157,0.11764705882352941,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
