scenario_id,address_id,record_id,support_id,relation,carrier,entitlement_status,partition,simulator_id,failure_predicate,delta,control_response_lambda,replicates,finite_target_replicates,overall_gate_passes,conditional_gate_passage_probability,monte_carlo_se,wilson_95_low,wilson_95_high,mean_target_contrast,sd_target_contrast,mean_target_response_from_simulated_null,mean_control_adjusted_contrast,mean_raw_permutation_p,support_available_pass_count,support_available_pass_probability,complement_admissible_pass_count,complement_admissible_pass_probability,effect_direction_reproduced_pass_count,effect_direction_reproduced_pass_probability,target_contrast_positive_pass_count,target_contrast_positive_pass_probability,minimum_effect_pass_count,minimum_effect_pass_probability,cluster_uncertainty_pass_count,cluster_uncertainty_pass_probability,raw_statistical_threshold_pass_count,raw_statistical_threshold_pass_probability,multiplicity_adjusted_threshold_pass_count,multiplicity_adjusted_threshold_pass_probability,control_adjusted_contrast_pass_count,control_adjusted_contrast_pass_probability,control_specificity_pass_count,control_specificity_pass_probability
BS-2825e630f4c5487cb997971a,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.522375,0.14693965815305995,0.522375,0.2135625,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,828,0.828,900,0.9
BS-2825e630f4c5487cb997971a,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.524125,0.15305484363508448,0.524125,0.21546875,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,832,0.832,909,0.909
BS-2825e630f4c5487cb997971a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5311666666666665,0.14670509021368655,0.5311666666666665,0.22058333333333352,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,997,0.997,0,0.0,0,0.0,0,0.0,829,0.829,903,0.903
BS-2825e630f4c5487cb997971a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5285,0.14404918199524835,0.5285,0.22029166666666714,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,996,0.996,0,0.0,0,0.0,0,0.0,839,0.839,909,0.909
BS-2825e630f4c5487cb997971a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5302916666666668,0.12334483500869757,0.5302916666666668,0.22093749999999984,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,885,0.885,957,0.957
BS-2825e630f4c5487cb997971a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5208333333333338,0.12619686156989723,0.5208333333333338,0.2079166666666669,1.0,1000,1.0,1000,1.0,999,0.999,999,0.999,999,0.999,0,0.0,0,0.0,0,0.0,878,0.878,947,0.947
BS-2825e630f4c5487cb997971a,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5283958333333332,0.11536832790555199,0.5283958333333332,0.21863541666666664,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,905,0.905,975,0.975
BS-2825e630f4c5487cb997971a,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5261666666666668,0.11407547766059403,0.5261666666666668,0.2127291666666666,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,897,0.897,964,0.964
BS-2825e630f4c5487cb997971a,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5286499999999995,0.09780859777942884,0.5286499999999995,0.21849999999999978,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,928,0.928,980,0.98
BS-2825e630f4c5487cb997971a,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5294,0.09699466290110313,0.5294,0.21920000000000006,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,936,0.936,985,0.985
BS-2825e630f4c5487cb997971a,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5314304812834225,0.09826651234504145,0.5314304812834225,0.21736631016042754,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,940,0.94,983,0.983
BS-2825e630f4c5487cb997971a,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5263823529411765,0.09597305526904201,0.5263823529411765,0.21469919786096286,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,926,0.926,985,0.985
BS-2825e630f4c5487cb997971a,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5248055555555559,0.11967068725549636,0.5248055555555559,0.21741666666666654,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,898,0.898,962,0.962
BS-2825e630f4c5487cb997971a,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.531027777777777,0.11837202833192008,0.531027777777777,0.22044444444444433,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,889,0.889,961,0.961
BS-2825e630f4c5487cb997971a,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5282999999999999,0.15567062453573507,0.5282999999999999,0.21882499999999977,0.177875,1000,1.0,1000,1.0,998,0.998,998,0.998,998,0.998,964,0.964,0,0.0,0,0.0,825,0.825,906,0.906
BS-2825e630f4c5487cb997971a,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5242000000000009,0.15446105728700474,0.5242000000000009,0.21130000000000007,0.179,1000,1.0,1000,1.0,999,0.999,999,0.999,999,0.999,964,0.964,0,0.0,0,0.0,815,0.815,892,0.892
BS-2825e630f4c5487cb997971a,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5234000000000003,0.15785232769065777,0.5234000000000003,0.2133333333333333,0.169625,1000,1.0,1000,1.0,997,0.997,997,0.997,997,0.997,972,0.972,0,0.0,0,0.0,820,0.82,893,0.893
BS-2825e630f4c5487cb997971a,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5236999999999999,0.15418197716362264,0.5236999999999999,0.21493333333333328,0.167375,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,973,0.973,0,0.0,0,0.0,836,0.836,899,0.899
BS-2f1165e3814d64b754a1a278,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.3121444444444445,0.11786101349663099,0.3121444444444445,0.3121444444444445,0.27925,1000,1.0,1000,1.0,1000,1.0,1000,1.0,974,0.974,885,0.885,0,0.0,0,0.0,996,0.996,1000,1.0
BS-2f1165e3814d64b754a1a278,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.3130555555555552,0.12406940513827708,0.3130555555555552,0.3130555555555552,0.2845,1000,1.0,1000,1.0,998,0.998,998,0.998,957,0.957,870,0.87,0,0.0,0,0.0,996,0.996,998,0.998
BS-2f1165e3814d64b754a1a278,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.30825555555555506,0.1044274704187553,0.30825555555555506,0.30825555555555506,0.166625,1000,1.0,1000,1.0,1000,1.0,1000,1.0,986,0.986,976,0.976,0,0.0,0,0.0,999,0.999,1000,1.0
BS-2f1165e3814d64b754a1a278,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.31651111111111085,0.11012565104026423,0.31651111111111085,0.31651111111111085,0.1685,1000,1.0,1000,1.0,1000,1.0,1000,1.0,988,0.988,972,0.972,0,0.0,0,0.0,997,0.997,1000,1.0
BS-2f1165e3814d64b754a1a278,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.31129166666666674,0.15408124792302427,0.31129166666666674,0.31129166666666674,1.0,1000,1.0,1000,1.0,970,0.97,970,0.97,906,0.906,0,0.0,0,0.0,0,0.0,970,0.97,970,0.97
BS-2f1165e3814d64b754a1a278,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.3149583333333334,0.15119711361129257,0.3149583333333334,0.3149583333333334,1.0,1000,1.0,1000,1.0,973,0.973,973,0.973,908,0.908,0,0.0,0,0.0,0,0.0,973,0.973,973,0.973
BS-2f1165e3814d64b754a1a278,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.3140625,0.14138672161415583,0.3140625,0.3140625,1.0,1000,1.0,1000,1.0,987,0.987,987,0.987,957,0.957,0,0.0,0,0.0,0,0.0,987,0.987,987,0.987
BS-2f1165e3814d64b754a1a278,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.3055625,0.14596303487973009,0.3055625,0.3055625,1.0,1000,1.0,1000,1.0,977,0.977,977,0.977,929,0.929,0,0.0,0,0.0,0,0.0,977,0.977,977,0.977
BS-2f1165e3814d64b754a1a278,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.31800000000000017,0.1371042499455473,0.31800000000000017,0.31800000000000017,1.0,1000,1.0,1000,1.0,985,0.985,985,0.985,930,0.93,0,0.0,0,0.0,0,0.0,985,0.985,985,0.985
BS-2f1165e3814d64b754a1a278,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.30675000000000024,0.13713200622603058,0.30675000000000024,0.30675000000000024,1.0,1000,1.0,1000,1.0,982,0.982,982,0.982,923,0.923,0,0.0,0,0.0,0,0.0,982,0.982,982,0.982
BS-2f1165e3814d64b754a1a278,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.31254166666666666,0.11425725206832853,0.31254166666666666,0.31254166666666666,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,976,0.976,0,0.0,0,0.0,0,0.0,993,0.993,1000,1.0
BS-2f1165e3814d64b754a1a278,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.31162500000000015,0.11843627153158284,0.31162500000000015,0.31162500000000015,1.0,1000,1.0,1000,1.0,998,0.998,998,0.998,969,0.969,0,0.0,0,0.0,0,0.0,991,0.991,998,0.998
BS-2f1165e3814d64b754a1a278,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.3088125,0.10507749725671535,0.3088125,0.3088125,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,984,0.984,0,0.0,0,0.0,0,0.0,994,0.994,1000,1.0
BS-2f1165e3814d64b754a1a278,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.3100416666666668,0.10655641322677335,0.3100416666666668,0.3100416666666668,1.0,1000,1.0,1000,1.0,999,0.999,999,0.999,987,0.987,0,0.0,0,0.0,0,0.0,996,0.996,999,0.999
BS-2f1165e3814d64b754a1a278,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.31432499999999963,0.08877622012073953,0.31432499999999963,0.31432499999999963,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,997,0.997,0,0.0,0,0.0,0,0.0,999,0.999,1000,1.0
BS-2f1165e3814d64b754a1a278,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.31058333333333343,0.09540125791163574,0.31058333333333343,0.31058333333333343,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,994,0.994,0,0.0,0,0.0,0,0.0,1000,1.0,1000,1.0
BS-2f1165e3814d64b754a1a278,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.3156203208556147,0.09139789556969839,0.3156203208556147,0.3156203208556147,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,995,0.995,0,0.0,0,0.0,0,0.0,1000,1.0,1000,1.0
BS-2f1165e3814d64b754a1a278,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.3116791443850268,0.09277941681884952,0.3116791443850268,0.3116791443850268,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,991,0.991,0,0.0,0,0.0,0,0.0,1000,1.0,1000,1.0
BS-2f1165e3814d64b754a1a278,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.31300000000000006,0.1055724424380279,0.31300000000000006,0.31300000000000006,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,991,0.991,0,0.0,0,0.0,0,0.0,999,0.999,1000,1.0
BS-2f1165e3814d64b754a1a278,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.3089444444444443,0.10490802622092602,0.3089444444444443,0.3089444444444443,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,987,0.987,0,0.0,0,0.0,0,0.0,998,0.998,1000,1.0
BS-2f1165e3814d64b754a1a278,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.30889999999999995,0.14877137803665,0.30889999999999995,0.30889999999999995,0.299125,1000,1.0,1000,1.0,978,0.978,978,0.978,978,0.978,727,0.727,0,0.0,0,0.0,978,0.978,978,0.978
BS-2f1165e3814d64b754a1a278,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.31699999999999995,0.14863745521601915,0.31699999999999995,0.31699999999999995,0.292875,1000,1.0,1000,1.0,982,0.982,982,0.982,982,0.982,740,0.74,0,0.0,0,0.0,982,0.982,982,0.982
BS-2f1165e3814d64b754a1a278,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.3102000000000002,0.1470291725392563,0.3102000000000002,0.3102000000000002,0.289875,1000,1.0,1000,1.0,979,0.979,979,0.979,979,0.979,756,0.756,0,0.0,0,0.0,979,0.979,979,0.979
BS-2f1165e3814d64b754a1a278,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.5,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.30870000000000025,0.1441356482105855,0.30870000000000025,0.30870000000000025,0.29025,1000,1.0,1000,1.0,974,0.974,974,0.974,974,0.974,757,0.757,0,0.0,0,0.0,974,0.974,974,0.974
BS-36275dd0a117d16dd0982de7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.4349444444444442,0.12786490044613702,0.4349444444444442,0.19523333333333312,0.25825,1000,1.0,1000,1.0,1000,1.0,1000,1.0,996,0.996,969,0.969,0,0.0,0,0.0,834,0.834,936,0.936
BS-36275dd0a117d16dd0982de7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.75,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.4285555555555557,0.12592940975377015,0.4285555555555557,0.18770833333333342,0.26,1000,1.0,1000,1.0,1000,1.0,1000,1.0,999,0.999,960,0.96,0,0.0,0,0.0,824,0.824,923,0.923
BS-36275dd0a117d16dd0982de7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.4280888888888881,0.11032600837708904,0.4280888888888881,0.18950833333333333,0.137875,1000,1.0,1000,1.0,1000,1.0,1000,1.0,999,0.999,999,0.999,0,0.0,0,0.0,864,0.864,959,0.959
BS-36275dd0a117d16dd0982de7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.75,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.4255222222222215,0.1165760864609578,0.4255222222222215,0.1846777777777777,0.1405,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,996,0.996,0,0.0,0,0.0,849,0.849,937,0.937
BS-36275dd0a117d16dd0982de7,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.42933333333333384,0.15964513742434097,0.42933333333333384,0.18584226190476155,1.0,1000,1.0,1000,1.0,997,0.997,997,0.997,982,0.982,0,0.0,0,0.0,0,0.0,777,0.777,877,0.877
BS-36275dd0a117d16dd0982de7,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.75,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.42800000000000055,0.16680224715609612,0.42800000000000055,0.1887291666666663,1.0,1000,1.0,1000,1.0,995,0.995,995,0.995,971,0.971,0,0.0,0,0.0,0,0.0,779,0.779,893,0.893
BS-36275dd0a117d16dd0982de7,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.426125,0.1531298325625044,0.426125,0.18165625,1.0,1000,1.0,1000,1.0,999,0.999,999,0.999,990,0.99,0,0.0,0,0.0,0,0.0,776,0.776,859,0.859
