address_id,record_id,support_id,relation,carrier,entitlement_status,partition,failure_predicate,delta,control_response_lambda,joint_gaussian_regularized_cluster,joint_wild_cluster_rademacher,simulator_envelope_low,simulator_envelope_high,between_simulator_spread,envelope_semantics
1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,discovery,measurement_missingness_concentration,2.0,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.25,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.25,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.25,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.25,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.5,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.5,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.5,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.5,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.75,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.75,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.75,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,0.75,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,1.0,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,1.0,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,1.0,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,1.0,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,1.5,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,1.5,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,1.5,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,1.5,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,2.0,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,2.0,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,2.0,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,measurement_missingness_concentration,2.0,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.25,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.25,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.25,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.25,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.5,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.5,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.5,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.5,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.75,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.75,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.75,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,0.75,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,1.0,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,1.0,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,1.0,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,1.0,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,1.5,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,1.5,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,1.5,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,1.5,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,2.0,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,2.0,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,2.0,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,measurement_missingness_concentration,2.0,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.25,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.25,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.25,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.25,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.5,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.5,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.5,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.5,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.75,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.75,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.75,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,0.75,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,1.0,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,1.0,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,1.0,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,1.0,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,1.5,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,1.5,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,1.5,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,1.5,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,2.0,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,2.0,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,2.0,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,measurement_missingness_concentration,2.0,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.25,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.25,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.25,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.25,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.5,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.5,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.5,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.5,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.75,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.75,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.75,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,0.75,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,1.0,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,1.0,0.25,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,1.0,0.5,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,1.0,1.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,measurement_missingness_concentration,1.5,0.0,0.0,0.0,0.0,0.0,0.0,qualified-simulator model-sensitivity range; not a confidence interval
