address_id,aggregation_level,base_scenario_id,carrier,control_response_lambda,delta,effective_cluster_histogram_json,effective_resolution_attainable_probability,entitlement_status,failure_predicate,maximum_effective_cluster_count,mean_effective_cluster_count,median_effective_cluster_count,minimum_effective_cluster_count,minimum_observed_raw_p,nominal_cluster_count,nominal_support_efficiency,partition,probability_effective_k_at_least_4,probability_effective_k_at_least_6,probability_effective_k_at_least_8,prospective_cluster_count,record_id,relation,replicates,scenario_id,simulator_id,support_id,uncertainty_status_counts_json
03ef63db7584762143dc3914,cell,BS-01bc28268e93dc910e331392,no_window,1.0,1.5,"{""0"":126,""1"":361,""2"":380,""3"":133}",0.0,fl3_entitlement_capped,measurement_missingness_concentration,3,1.52,2.0,0,0.125,3,0.5066666666666667,confirmation,0.0,0.0,0.0,3,three_way__no_window,three_way,1000,CS-1b0f741fddcc947a12f11b5d,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_insufficient_clusters"":487,""exact_positive_certificate"":512,""mc_percentile_ambiguous_vector"":1}"
03ef63db7584762143dc3914,cell,BS-0b6535c86615bd2ef99704b6,no_window,0.0,2.0,"{""0"":119,""1"":391,""2"":366,""3"":124}",0.0,fl3_entitlement_capped,measurement_missingness_concentration,3,1.495,1.0,0,0.125,3,0.49833333333333335,confirmation,0.0,0.0,0.0,3,three_way__no_window,three_way,1000,CS-8377fcb238534ad87a59b83e,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_insufficient_clusters"":510,""exact_positive_certificate"":490}"
03ef63db7584762143dc3914,cell,BS-1986b1f16ffa29a77e2c0050,no_window,0.25,2.0,"{""0"":118,""1"":377,""2"":380,""3"":125}",0.0,fl3_entitlement_capped,measurement_missingness_concentration,3,1.512,2.0,0,0.125,3,0.504,confirmation,0.0,0.0,0.0,3,three_way__no_window,three_way,1000,CS-9bc3cb646a8a5d7a92e9bc41,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_insufficient_clusters"":495,""exact_positive_certificate"":505}"
03ef63db7584762143dc3914,cell,BS-807d5b9beeaad018721528b7,no_window,0.5,2.0,"{""0"":107,""1"":395,""2"":377,""3"":121}",0.0,fl3_entitlement_capped,measurement_missingness_concentration,3,1.512,1.0,0,0.125,3,0.504,confirmation,0.0,0.0,0.0,3,three_way__no_window,three_way,1000,CS-ea26edfc95d1c3de598b3533,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_insufficient_clusters"":502,""exact_positive_certificate"":498}"
03ef63db7584762143dc3914,cell,BS-6a546d336684ecf6fd1ad1b3,no_window,1.0,2.0,"{""0"":116,""1"":371,""2"":381,""3"":132}",0.0,fl3_entitlement_capped,measurement_missingness_concentration,3,1.529,2.0,0,0.125,3,0.5096666666666666,confirmation,0.0,0.0,0.0,3,three_way__no_window,three_way,1000,CS-b06d226f6f5a4264111e3bf4,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_insufficient_clusters"":487,""exact_positive_certificate"":513}"
03ef63db7584762143dc3914,cell,BS-8db185df478614abb3ca98f3,no_window,0.0,0.0,"{""0"":57,""1"":241,""2"":389,""3"":254,""4"":59}",0.059,fl3_entitlement_capped,measurement_missingness_concentration,4,2.017,2.0,0,1.0,4,0.50425,confirmation,0.059,0.0,0.0,4,three_way__no_window,three_way,1000,CS-5b8e7585ddeba4adfa378aae,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":702,""exact_insufficient_clusters"":298}"
03ef63db7584762143dc3914,cell,BS-86908245b500f51dceb1a9bd,no_window,0.0,0.25,"{""0"":65,""1"":268,""2"":385,""3"":234,""4"":48}",0.048,fl3_entitlement_capped,measurement_missingness_concentration,4,1.932,2.0,0,0.0625,4,0.483,confirmation,0.048,0.0,0.0,4,three_way__no_window,three_way,1000,CS-f6bd94eb12030489f1e92a53,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":195,""exact_insufficient_clusters"":333,""exact_positive_certificate"":339,""mc_percentile_ambiguous_vector"":133}"
03ef63db7584762143dc3914,cell,BS-6158ce693345d379a6e101af,no_window,0.25,0.25,"{""0"":58,""1"":241,""2"":401,""3"":245,""4"":55}",0.055,fl3_entitlement_capped,measurement_missingness_concentration,4,1.998,2.0,0,0.0625,4,0.4995,confirmation,0.055,0.0,0.0,4,three_way__no_window,three_way,1000,CS-bbbe56da6053bff6a237c985,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":217,""exact_insufficient_clusters"":299,""exact_positive_certificate"":358,""mc_percentile_ambiguous_vector"":126}"
03ef63db7584762143dc3914,cell,BS-0ea9ecc769eeb0f5d5e7d5af,no_window,0.5,0.25,"{""0"":68,""1"":257,""2"":375,""3"":244,""4"":56}",0.056,fl3_entitlement_capped,measurement_missingness_concentration,4,1.963,2.0,0,0.0625,4,0.49075,confirmation,0.056,0.0,0.0,4,three_way__no_window,three_way,1000,CS-0c871475b529cddf96a3f200,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":195,""exact_insufficient_clusters"":325,""exact_positive_certificate"":342,""mc_percentile_ambiguous_vector"":138}"
03ef63db7584762143dc3914,cell,BS-e36baf63813fec681418d6ce,no_window,1.0,0.25,"{""0"":66,""1"":253,""2"":376,""3"":239,""4"":66}",0.066,fl3_entitlement_capped,measurement_missingness_concentration,4,1.986,2.0,0,0.0625,4,0.4965,confirmation,0.066,0.0,0.0,4,three_way__no_window,three_way,1000,CS-3be91a6d3ddfb0f0fadd6c8a,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":202,""exact_insufficient_clusters"":319,""exact_positive_certificate"":335,""mc_percentile_ambiguous_vector"":144}"
