address_id,partition,delta,control_response_lambda,comparison_type,left_label,right_label,mean_absolute_probability_difference,maximum_absolute_probability_difference,trajectory_pearson_correlation,first_pass_k_left,first_pass_k_right,first_pass_k_agreement,empirical_passability_agreement,minimum_k_0_50_agreement,minimum_k_0_80_agreement,minimum_k_0_90_agreement,final_probability_left,final_probability_right,probability_vector_left_json,probability_vector_right_json
fe17c18b39eb86c6e9f982bd,confirmation,0.5,0.5,simulator,gaussian,wild,0.014428571428571438,0.04400000000000001,0.9988915126003194,4.0,4.0,True,True,True,True,True,0.822,0.835,"{""10"":0.741,""12"":0.822,""3"":0.0,""4"":0.063,""5"":0.202,""6"":0.335,""8"":0.588}","{""10"":0.747,""12"":0.835,""3"":0.0,""4"":0.051,""5"":0.158,""6"":0.32,""8"":0.577}"
fe17c18b39eb86c6e9f982bd,confirmation,0.75,0.5,simulator,gaussian,wild,0.007857142857142865,0.025000000000000022,0.9996856387052991,4.0,4.0,True,True,True,True,True,0.904,0.904,"{""10"":0.859,""12"":0.904,""3"":0.0,""4"":0.126,""5"":0.34,""6"":0.52,""8"":0.75}","{""10"":0.852,""12"":0.904,""3"":0.0,""4"":0.125,""5"":0.315,""6"":0.509,""8"":0.739}"
fe17c18b39eb86c6e9f982bd,confirmation,1.0,0.5,simulator,gaussian,wild,0.019285714285714264,0.039000000000000035,0.9997286678117523,4.0,4.0,True,True,True,True,False,0.944,0.917,"{""10"":0.909,""12"":0.944,""3"":0.0,""4"":0.186,""5"":0.415,""6"":0.608,""8"":0.829}","{""10"":0.884,""12"":0.917,""3"":0.0,""4"":0.176,""5"":0.401,""6"":0.569,""8"":0.809}"
fe17c18b39eb86c6e9f982bd,confirmation,1.5,0.5,simulator,gaussian,wild,0.00714285714285715,0.018000000000000016,0.9998179232558251,4.0,4.0,True,True,True,True,False,0.967,0.97,"{""10"":0.955,""12"":0.967,""3"":0.0,""4"":0.252,""5"":0.533,""6"":0.735,""8"":0.912}","{""10"":0.942,""12"":0.97,""3"":0.0,""4"":0.253,""5"":0.522,""6"":0.731,""8"":0.894}"
fe17c18b39eb86c6e9f982bd,confirmation,2.0,0.5,simulator,gaussian,wild,0.012285714285714297,0.03200000000000003,0.9990900866910256,4.0,4.0,True,True,True,True,True,0.979,0.981,"{""10"":0.958,""12"":0.979,""3"":0.0,""4"":0.28,""5"":0.545,""6"":0.737,""8"":0.919}","{""10"":0.969,""12"":0.981,""3"":0.0,""4"":0.255,""5"":0.555,""6"":0.769,""8"":0.913}"
fe17c18b39eb86c6e9f982bd,confirmation,0.25,1.0,simulator,gaussian,wild,0.005285714285714284,0.013000000000000012,0.9984688060343005,4.0,4.0,True,True,True,True,True,0.245,0.234,"{""10"":0.23,""12"":0.245,""3"":0.0,""4"":0.013,""5"":0.044,""6"":0.074,""8"":0.165}","{""10"":0.217,""12"":0.234,""3"":0.0,""4"":0.01,""5"":0.041,""6"":0.073,""8"":0.171}"
fe17c18b39eb86c6e9f982bd,confirmation,0.5,1.0,simulator,gaussian,wild,0.013999999999999999,0.031000000000000014,0.9899658456928077,4.0,4.0,True,True,True,True,True,0.298,0.294,"{""10"":0.318,""12"":0.298,""3"":0.0,""4"":0.04,""5"":0.105,""6"":0.181,""8"":0.273}","{""10"":0.296,""12"":0.294,""3"":0.0,""4"":0.04,""5"":0.136,""6"":0.204,""8"":0.291}"
fe17c18b39eb86c6e9f982bd,confirmation,0.75,1.0,simulator,gaussian,wild,0.014714285714285723,0.03300000000000003,0.999050601109263,4.0,4.0,True,True,True,True,True,0.304,0.323,"{""10"":0.32,""12"":0.304,""3"":0.0,""4"":0.066,""5"":0.164,""6"":0.255,""8"":0.307}","{""10"":0.334,""12"":0.323,""3"":0.0,""4"":0.07,""5"":0.176,""6"":0.276,""8"":0.34}"
fe17c18b39eb86c6e9f982bd,confirmation,1.0,1.0,simulator,gaussian,wild,0.011428571428571418,0.022999999999999965,0.9996556265878296,4.0,4.0,True,True,True,True,True,0.331,0.313,"{""10"":0.344,""12"":0.331,""3"":0.0,""4"":0.11,""5"":0.21,""6"":0.291,""8"":0.337}","{""10"":0.321,""12"":0.313,""3"":0.0,""4"":0.105,""5"":0.2,""6"":0.279,""8"":0.325}"
fe17c18b39eb86c6e9f982bd,confirmation,1.5,1.0,simulator,gaussian,wild,0.011571428571428564,0.030999999999999972,0.9966692804112469,4.0,4.0,True,True,True,True,True,0.308,0.29,"{""10"":0.333,""12"":0.308,""3"":0.0,""4"":0.093,""5"":0.203,""6"":0.28,""8"":0.344}","{""10"":0.316,""12"":0.29,""3"":0.0,""4"":0.104,""5"":0.201,""6"":0.282,""8"":0.313}"
fe17c18b39eb86c6e9f982bd,confirmation,2.0,1.0,simulator,gaussian,wild,0.020142857142857136,0.04800000000000004,0.9931660152464167,4.0,4.0,True,True,True,True,True,0.278,0.29,"{""10"":0.274,""12"":0.278,""3"":0.0,""4"":0.107,""5"":0.211,""6"":0.278,""8"":0.288}","{""10"":0.308,""12"":0.29,""3"":0.0,""4"":0.127,""5"":0.232,""6"":0.284,""8"":0.336}"
03ef63db7584762143dc3914,discovery,0.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
03ef63db7584762143dc3914,discovery,0.25,0.0,simulator,gaussian,wild,0.010714285714285704,0.027999999999999914,0.9991856956141197,4.0,4.0,True,True,True,True,True,0.886,0.89,"{""10"":0.804,""12"":0.886,""3"":0.0,""4"":0.066,""5"":0.206,""6"":0.382,""8"":0.653}","{""10"":0.832,""12"":0.89,""3"":0.0,""4"":0.067,""5"":0.198,""6"":0.36,""8"":0.641}"
03ef63db7584762143dc3914,discovery,0.5,0.0,simulator,gaussian,wild,0.016285714285714275,0.04099999999999998,0.9990964006495893,4.0,4.0,True,True,True,True,False,0.994,0.994,"{""10"":0.973,""12"":0.994,""3"":0.0,""4"":0.204,""5"":0.447,""6"":0.662,""8"":0.897}","{""10"":0.976,""12"":0.994,""3"":0.0,""4"":0.216,""5"":0.488,""6"":0.694,""8"":0.923}"
03ef63db7584762143dc3914,discovery,0.75,0.0,simulator,gaussian,wild,0.006428571428571418,0.013000000000000012,0.9998856014091876,4.0,4.0,True,True,True,True,True,0.999,0.999,"{""10"":0.994,""12"":0.999,""3"":0.0,""4"":0.274,""5"":0.562,""6"":0.786,""8"":0.965}","{""10"":0.985,""12"":0.999,""3"":0.0,""4"":0.263,""5"":0.563,""6"":0.773,""8"":0.954}"
03ef63db7584762143dc3914,discovery,1.0,0.0,simulator,gaussian,wild,0.013999999999999997,0.04700000000000004,0.9988465747736754,4.0,4.0,True,True,True,False,True,1.0,0.998,"{""10"":0.993,""12"":1.0,""3"":0.0,""4"":0.298,""5"":0.58,""6"":0.792,""8"":0.974}","{""10"":0.994,""12"":0.998,""3"":0.0,""4"":0.317,""5"":0.627,""6"":0.815,""8"":0.968}"
03ef63db7584762143dc3914,discovery,1.5,0.0,simulator,gaussian,wild,0.011142857142857137,0.03299999999999992,0.9991746432340011,4.0,4.0,True,True,True,True,True,0.999,0.999,"{""10"":0.994,""12"":0.999,""3"":0.0,""4"":0.321,""5"":0.621,""6"":0.806,""8"":0.971}","{""10"":0.996,""12"":0.999,""3"":0.0,""4"":0.304,""5"":0.644,""6"":0.839,""8"":0.974}"
03ef63db7584762143dc3914,discovery,2.0,0.0,simulator,gaussian,wild,0.010714285714285723,0.03500000000000003,0.9991266697278993,4.0,4.0,True,True,True,True,True,1.0,0.998,"{""10"":0.999,""12"":1.0,""3"":0.0,""4"":0.323,""5"":0.612,""6"":0.848,""8"":0.98}","{""10"":0.99,""12"":0.998,""3"":0.0,""4"":0.31,""5"":0.647,""6"":0.838,""8"":0.974}"
03ef63db7584762143dc3914,discovery,0.25,0.25,simulator,gaussian,wild,0.00714285714285715,0.019000000000000017,0.9996163560062494,4.0,4.0,True,True,True,True,True,0.878,0.859,"{""10"":0.791,""12"":0.878,""3"":0.0,""4"":0.083,""5"":0.221,""6"":0.374,""8"":0.641}","{""10"":0.797,""12"":0.859,""3"":0.0,""4"":0.073,""5"":0.229,""6"":0.372,""8"":0.646}"
03ef63db7584762143dc3914,discovery,0.5,0.25,simulator,gaussian,wild,0.010571428571428561,0.026000000000000023,0.9996746655301738,4.0,4.0,True,True,True,True,False,0.987,0.988,"{""10"":0.956,""12"":0.987,""3"":0.0,""4"":0.198,""5"":0.479,""6"":0.669,""8"":0.895}","{""10"":0.965,""12"":0.988,""3"":0.0,""4"":0.213,""5"":0.481,""6"":0.69,""8"":0.921}"
03ef63db7584762143dc3914,discovery,0.75,0.25,simulator,gaussian,wild,0.015428571428571418,0.03799999999999992,0.9989321343757119,4.0,4.0,True,True,True,True,True,0.997,0.998,"{""10"":0.991,""12"":0.997,""3"":0.0,""4"":0.282,""5"":0.585,""6"":0.794,""8"":0.952}","{""10"":0.992,""12"":0.998,""3"":0.0,""4"":0.245,""5"":0.547,""6"":0.766,""8"":0.955}"
03ef63db7584762143dc3914,discovery,1.0,0.25,simulator,gaussian,wild,0.008285714285714285,0.02899999999999997,0.9995303633607336,4.0,4.0,True,True,True,True,True,1.0,1.0,"{""10"":0.994,""12"":1.0,""3"":0.0,""4"":0.298,""5"":0.588,""6"":0.784,""8"":0.961}","{""10"":0.995,""12"":1.0,""3"":0.0,""4"":0.269,""5"":0.573,""6"":0.796,""8"":0.96}"
03ef63db7584762143dc3914,discovery,1.5,0.25,simulator,gaussian,wild,0.0252857142857143,0.06300000000000006,0.997858742265958,4.0,4.0,True,True,True,True,True,1.0,0.998,"{""10"":1.0,""12"":1.0,""3"":0.0,""4"":0.351,""5"":0.661,""6"":0.86,""8"":0.979}","{""10"":0.993,""12"":0.998,""3"":0.0,""4"":0.3,""5"":0.598,""6"":0.82,""8"":0.965}"
03ef63db7584762143dc3914,discovery,2.0,0.25,simulator,gaussian,wild,0.0040000000000000036,0.01100000000000001,0.9999392387728807,4.0,4.0,True,True,True,True,True,1.0,0.999,"{""10"":0.995,""12"":1.0,""3"":0.0,""4"":0.316,""5"":0.623,""6"":0.819,""8"":0.969}","{""10"":0.997,""12"":0.999,""3"":0.0,""4"":0.324,""5"":0.634,""6"":0.823,""8"":0.971}"
03ef63db7584762143dc3914,discovery,0.25,0.5,simulator,gaussian,wild,0.011857142857142866,0.027000000000000024,0.9989844119132327,4.0,4.0,True,True,True,True,True,0.694,0.7,"{""10"":0.649,""12"":0.694,""3"":0.0,""4"":0.079,""5"":0.179,""6"":0.336,""8"":0.539}","{""10"":0.623,""12"":0.7,""3"":0.0,""4"":0.066,""5"":0.175,""6"":0.309,""8"":0.532}"
03ef63db7584762143dc3914,discovery,0.5,0.5,simulator,gaussian,wild,0.015142857142857152,0.026000000000000023,0.9992520389531984,4.0,4.0,True,True,True,False,True,0.902,0.919,"{""10"":0.865,""12"":0.902,""3"":0.0,""4"":0.17,""5"":0.419,""6"":0.617,""8"":0.798}","{""10"":0.891,""12"":0.919,""3"":0.0,""4"":0.178,""5"":0.444,""6"":0.601,""8"":0.812}"
03ef63db7584762143dc3914,discovery,0.75,0.5,simulator,gaussian,wild,0.012142857142857153,0.03600000000000003,0.9989326331421285,4.0,4.0,True,True,False,True,True,0.956,0.949,"{""10"":0.931,""12"":0.956,""3"":0.0,""4"":0.25,""5"":0.491,""6"":0.69,""8"":0.888}","{""10"":0.928,""12"":0.949,""3"":0.0,""4"":0.253,""5"":0.527,""6"":0.712,""8"":0.874}"
03ef63db7584762143dc3914,discovery,1.0,0.5,simulator,gaussian,wild,0.010428571428571438,0.025000000000000022,0.99939327657611,4.0,4.0,True,True,True,True,True,0.983,0.977,"{""10"":0.968,""12"":0.983,""3"":0.0,""4"":0.259,""5"":0.562,""6"":0.747,""8"":0.915}","{""10"":0.965,""12"":0.977,""3"":0.0,""4"":0.273,""5"":0.549,""6"":0.772,""8"":0.927}"
03ef63db7584762143dc3914,discovery,1.5,0.5,simulator,gaussian,wild,0.010285714285714271,0.03400000000000003,0.9992844360231112,4.0,4.0,True,True,True,False,True,0.988,0.983,"{""10"":0.978,""12"":0.988,""3"":0.0,""4"":0.282,""5"":0.589,""6"":0.793,""8"":0.935}","{""10"":0.971,""12"":0.983,""3"":0.0,""4"":0.278,""5"":0.623,""6"":0.806,""8"":0.944}"
03ef63db7584762143dc3914,discovery,2.0,0.5,simulator,gaussian,wild,0.007000000000000006,0.014000000000000012,0.9999000073874588,4.0,4.0,True,True,True,True,True,0.999,0.991,"{""10"":0.99,""12"":0.999,""3"":0.0,""4"":0.309,""5"":0.634,""6"":0.818,""8"":0.963}","{""10"":0.984,""12"":0.991,""3"":0.0,""4"":0.303,""5"":0.62,""6"":0.819,""8"":0.949}"
03ef63db7584762143dc3914,discovery,0.25,1.0,simulator,gaussian,wild,0.012285714285714287,0.034,0.9876480404647665,4.0,4.0,True,True,True,True,True,0.206,0.212,"{""10"":0.223,""12"":0.206,""3"":0.0,""4"":0.032,""5"":0.081,""6"":0.151,""8"":0.229}","{""10"":0.214,""12"":0.212,""3"":0.0,""4"":0.05,""5"":0.079,""6"":0.134,""8"":0.195}"
03ef63db7584762143dc3914,discovery,0.5,1.0,simulator,gaussian,wild,0.017000000000000005,0.038000000000000006,0.9873438083548409,4.0,4.0,True,True,True,True,True,0.229,0.242,"{""10"":0.267,""12"":0.229,""3"":0.0,""4"":0.087,""5"":0.183,""6"":0.229,""8"":0.277}","{""10"":0.254,""12"":0.242,""3"":0.0,""4"":0.066,""5"":0.145,""6"":0.215,""8"":0.257}"
03ef63db7584762143dc3914,discovery,0.75,1.0,simulator,gaussian,wild,0.01057142857142857,0.02100000000000002,0.9933157289941734,4.0,4.0,True,True,True,True,True,0.252,0.273,"{""10"":0.274,""12"":0.252,""3"":0.0,""4"":0.114,""5"":0.22,""6"":0.272,""8"":0.289}","{""10"":0.294,""12"":0.273,""3"":0.0,""4"":0.101,""5"":0.206,""6"":0.269,""8"":0.292}"
03ef63db7584762143dc3914,discovery,1.0,1.0,simulator,gaussian,wild,0.01585714285714285,0.03300000000000003,0.9977572998243464,4.0,4.0,True,True,True,True,True,0.297,0.272,"{""10"":0.303,""12"":0.297,""3"":0.0,""4"":0.103,""5"":0.208,""6"":0.28,""8"":0.297}","{""10"":0.278,""12"":0.272,""3"":0.0,""4"":0.099,""5"":0.194,""6"":0.247,""8"":0.287}"
03ef63db7584762143dc3914,discovery,1.5,1.0,simulator,gaussian,wild,0.011285714285714272,0.030999999999999972,0.9901833766206644,4.0,4.0,True,True,True,True,True,0.252,0.283,"{""10"":0.265,""12"":0.252,""3"":0.0,""4"":0.101,""5"":0.213,""6"":0.282,""8"":0.281}","{""10"":0.28,""12"":0.283,""3"":0.0,""4"":0.096,""5"":0.214,""6"":0.262,""8"":0.288}"
03ef63db7584762143dc3914,discovery,2.0,1.0,simulator,gaussian,wild,0.009000000000000005,0.024999999999999994,0.9896023671565892,4.0,4.0,True,True,True,True,True,0.238,0.213,"{""10"":0.257,""12"":0.238,""3"":0.0,""4"":0.101,""5"":0.173,""6"":0.247,""8"":0.26}","{""10"":0.255,""12"":0.213,""3"":0.0,""4"":0.1,""5"":0.194,""6"":0.259,""8"":0.258}"
1cce3e5fe7c50070e58676c9,discovery,0.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1cce3e5fe7c50070e58676c9,discovery,0.25,0.0,simulator,gaussian,wild,0.00957142857142857,0.02099999999999999,0.9970148754347458,4.0,4.0,True,True,True,True,True,0.146,0.125,"{""10"":0.075,""12"":0.146,""3"":0.0,""4"":0.002,""5"":0.009,""6"":0.013,""8"":0.037}","{""10"":0.06,""12"":0.125,""3"":0.0,""4"":0.001,""5"":0.002,""6"":0.005,""8"":0.022}"
1cce3e5fe7c50070e58676c9,discovery,0.5,0.0,simulator,gaussian,wild,0.008285714285714283,0.022999999999999993,0.9946125927235119,4.0,4.0,True,True,True,True,True,0.28,0.275,"{""10"":0.179,""12"":0.28,""3"":0.0,""4"":0.001,""5"":0.01,""6"":0.015,""8"":0.082}","{""10"":0.156,""12"":0.275,""3"":0.0,""4"":0.004,""5"":0.012,""6"":0.036,""8"":0.086}"
1cce3e5fe7c50070e58676c9,discovery,0.75,0.0,simulator,gaussian,wild,0.007428571428571431,0.017,0.9979111297324247,4.0,4.0,True,True,True,True,True,0.335,0.322,"{""10"":0.208,""12"":0.335,""3"":0.0,""4"":0.001,""5"":0.018,""6"":0.041,""8"":0.119}","{""10"":0.215,""12"":0.322,""3"":0.0,""4"":0.002,""5"":0.011,""6"":0.034,""8"":0.102}"
1cce3e5fe7c50070e58676c9,discovery,1.0,0.0,simulator,gaussian,wild,0.006857142857142862,0.019000000000000017,0.998603188873576,4.0,4.0,True,True,True,True,True,0.333,0.329,"{""10"":0.224,""12"":0.333,""3"":0.0,""4"":0.005,""5"":0.02,""6"":0.033,""8"":0.117}","{""10"":0.205,""12"":0.329,""3"":0.0,""4"":0.005,""5"":0.013,""6"":0.03,""8"":0.102}"
1cce3e5fe7c50070e58676c9,discovery,1.5,0.0,simulator,gaussian,wild,0.006571428571428577,0.027000000000000024,0.998721239347787,4.0,4.0,True,True,True,True,True,0.383,0.356,"{""10"":0.251,""12"":0.383,""3"":0.0,""4"":0.003,""5"":0.014,""6"":0.043,""8"":0.121}","{""10"":0.243,""12"":0.356,""3"":0.0,""4"":0.002,""5"":0.014,""6"":0.043,""8"":0.131}"
1cce3e5fe7c50070e58676c9,discovery,2.0,0.0,simulator,gaussian,wild,0.020142857142857146,0.05300000000000002,0.9985166338203076,4.0,4.0,True,True,True,True,True,0.304,0.357,"{""10"":0.181,""12"":0.304,""3"":0.0,""4"":0.005,""5"":0.007,""6"":0.026,""8"":0.09}","{""10"":0.234,""12"":0.357,""3"":0.0,""4"":0.005,""5"":0.014,""6"":0.032,""8"":0.112}"
1cce3e5fe7c50070e58676c9,discovery,0.25,0.25,simulator,gaussian,wild,0.0027142857142857147,0.008000000000000007,0.9984653425806215,5.0,5.0,True,True,True,True,True,0.125,0.133,"{""10"":0.071,""12"":0.125,""3"":0.0,""4"":0.0,""5"":0.002,""6"":0.006,""8"":0.029}","{""10"":0.071,""12"":0.133,""3"":0.0,""4"":0.0,""5"":0.003,""6"":0.009,""8"":0.036}"
1cce3e5fe7c50070e58676c9,discovery,0.5,0.25,simulator,gaussian,wild,0.004000000000000003,0.008000000000000007,0.9997105131777099,4.0,4.0,True,True,True,True,True,0.278,0.27,"{""10"":0.159,""12"":0.278,""3"":0.0,""4"":0.001,""5"":0.007,""6"":0.024,""8"":0.078}","{""10"":0.153,""12"":0.27,""3"":0.0,""4"":0.004,""5"":0.013,""6"":0.025,""8"":0.074}"
1cce3e5fe7c50070e58676c9,discovery,0.75,0.25,simulator,gaussian,wild,0.014142857142857143,0.033,0.9954654077820928,4.0,4.0,True,True,True,True,True,0.327,0.316,"{""10"":0.234,""12"":0.327,""3"":0.0,""4"":0.004,""5"":0.018,""6"":0.04,""8"":0.129}","{""10"":0.201,""12"":0.316,""3"":0.0,""4"":0.003,""5"":0.008,""6"":0.029,""8"":0.096}"
1cce3e5fe7c50070e58676c9,discovery,1.0,0.25,simulator,gaussian,wild,0.007000000000000002,0.01200000000000001,0.9993210017888409,4.0,4.0,True,True,True,True,True,0.33,0.342,"{""10"":0.219,""12"":0.33,""3"":0.0,""4"":0.006,""5"":0.019,""6"":0.043,""8"":0.107}","{""10"":0.228,""12"":0.342,""3"":0.0,""4"":0.003,""5"":0.011,""6"":0.032,""8"":0.113}"
1cce3e5fe7c50070e58676c9,discovery,1.5,0.25,simulator,gaussian,wild,0.004999999999999995,0.013999999999999957,0.9996276462067686,4.0,4.0,True,True,True,True,True,0.338,0.352,"{""10"":0.205,""12"":0.338,""3"":0.0,""4"":0.005,""5"":0.013,""6"":0.037,""8"":0.11}","{""10"":0.216,""12"":0.352,""3"":0.0,""4"":0.004,""5"":0.016,""6"":0.034,""8"":0.107}"
1cce3e5fe7c50070e58676c9,discovery,2.0,0.25,simulator,gaussian,wild,0.011857142857142856,0.034,0.9970367995234374,4.0,4.0,True,True,True,True,True,0.364,0.352,"{""10"":0.235,""12"":0.364,""3"":0.0,""4"":0.006,""5"":0.02,""6"":0.041,""8"":0.13}","{""10"":0.221,""12"":0.352,""3"":0.0,""4"":0.004,""5"":0.012,""6"":0.028,""8"":0.096}"
1cce3e5fe7c50070e58676c9,discovery,0.25,0.5,simulator,gaussian,wild,0.0029999999999999996,0.010999999999999996,0.9974773148545233,5.0,4.0,False,True,True,True,True,0.123,0.112,"{""10"":0.065,""12"":0.123,""3"":0.0,""4"":0.0,""5"":0.002,""6"":0.011,""8"":0.029}","{""10"":0.066,""12"":0.112,""3"":0.0,""4"":0.001,""5"":0.008,""6"":0.01,""8"":0.028}"
1cce3e5fe7c50070e58676c9,discovery,0.5,0.5,simulator,gaussian,wild,0.008571428571428568,0.021999999999999992,0.9952785186186026,4.0,4.0,True,True,True,True,True,0.254,0.257,"{""10"":0.16,""12"":0.254,""3"":0.0,""4"":0.006,""5"":0.014,""6"":0.031,""8"":0.086}","{""10"":0.138,""12"":0.257,""3"":0.0,""4"":0.004,""5"":0.008,""6"":0.022,""8"":0.068}"
1cce3e5fe7c50070e58676c9,discovery,0.75,0.5,simulator,gaussian,wild,0.012428571428571431,0.026000000000000023,0.9986189262550385,4.0,4.0,True,True,True,True,True,0.32,0.294,"{""10"":0.21,""12"":0.32,""3"":0.0,""4"":0.003,""5"":0.005,""6"":0.029,""8"":0.098}","{""10"":0.184,""12"":0.294,""3"":0.0,""4"":0.002,""5"":0.012,""6"":0.02,""8"":0.08}"
1cce3e5fe7c50070e58676c9,discovery,1.0,0.5,simulator,gaussian,wild,0.006142857142857143,0.01200000000000001,0.9987167654005298,4.0,4.0,True,True,True,True,True,0.326,0.338,"{""10"":0.204,""12"":0.326,""3"":0.0,""4"":0.004,""5"":0.014,""6"":0.032,""8"":0.104}","{""10"":0.199,""12"":0.338,""3"":0.0,""4"":0.004,""5"":0.019,""6"":0.041,""8"":0.116}"
1cce3e5fe7c50070e58676c9,discovery,1.5,0.5,simulator,gaussian,wild,0.003999999999999999,0.00899999999999998,0.9994991350082402,4.0,4.0,True,True,True,True,True,0.319,0.326,"{""10"":0.199,""12"":0.319,""3"":0.0,""4"":0.004,""5"":0.012,""6"":0.033,""8"":0.101}","{""10"":0.208,""12"":0.326,""3"":0.0,""4"":0.003,""5"":0.01,""6"":0.031,""8"":0.094}"
1cce3e5fe7c50070e58676c9,discovery,2.0,0.5,simulator,gaussian,wild,0.010285714285714283,0.03,0.9993309476961217,4.0,4.0,True,True,True,True,True,0.333,0.359,"{""10"":0.207,""12"":0.333,""3"":0.0,""4"":0.005,""5"":0.01,""6"":0.026,""8"":0.103}","{""10"":0.237,""12"":0.359,""3"":0.0,""4"":0.003,""5"":0.009,""6"":0.031,""8"":0.111}"
1cce3e5fe7c50070e58676c9,discovery,0.25,1.0,simulator,gaussian,wild,0.0020000000000000005,0.010000000000000002,0.9980270619165089,4.0,4.0,True,True,True,True,True,0.055,0.045,"{""10"":0.026,""12"":0.055,""3"":0.0,""4"":0.001,""5"":0.004,""6"":0.006,""8"":0.017}","{""10"":0.024,""12"":0.045,""3"":0.0,""4"":0.002,""5"":0.004,""6"":0.006,""8"":0.016}"
1cce3e5fe7c50070e58676c9,discovery,0.5,1.0,simulator,gaussian,wild,0.002428571428571428,0.007999999999999993,0.9963544516643374,4.0,4.0,True,True,True,True,True,0.102,0.094,"{""10"":0.056,""12"":0.102,""3"":0.0,""4"":0.001,""5"":0.002,""6"":0.012,""8"":0.029}","{""10"":0.058,""12"":0.094,""3"":0.0,""4"":0.001,""5"":0.004,""6"":0.007,""8"":0.029}"
1cce3e5fe7c50070e58676c9,discovery,0.75,1.0,simulator,gaussian,wild,0.0031428571428571412,0.007999999999999993,0.9948482715369228,4.0,5.0,False,True,True,True,True,0.1,0.108,"{""10"":0.072,""12"":0.1,""3"":0.0,""4"":0.001,""5"":0.005,""6"":0.01,""8"":0.038}","{""10"":0.066,""12"":0.108,""3"":0.0,""4"":0.0,""5"":0.006,""6"":0.012,""8"":0.042}"
1cce3e5fe7c50070e58676c9,discovery,1.0,1.0,simulator,gaussian,wild,0.003428571428571429,0.010999999999999996,0.9970560023013203,4.0,4.0,True,True,True,True,True,0.108,0.097,"{""10"":0.068,""12"":0.108,""3"":0.0,""4"":0.001,""5"":0.002,""6"":0.009,""8"":0.041}","{""10"":0.067,""12"":0.097,""3"":0.0,""4"":0.001,""5"":0.004,""6"":0.014,""8"":0.036}"
1cce3e5fe7c50070e58676c9,discovery,1.5,1.0,simulator,gaussian,wild,0.0015714285714285713,0.005999999999999998,0.9976015131922369,5.0,4.0,False,True,True,True,True,0.093,0.094,"{""10"":0.063,""12"":0.093,""3"":0.0,""4"":0.0,""5"":0.005,""6"":0.01,""8"":0.031}","{""10"":0.057,""12"":0.094,""3"":0.0,""4"":0.001,""5"":0.004,""6"":0.011,""8"":0.032}"
1cce3e5fe7c50070e58676c9,discovery,2.0,1.0,simulator,gaussian,wild,0.0035714285714285713,0.013999999999999999,0.9976787464836943,5.0,5.0,True,True,True,True,True,0.073,0.087,"{""10"":0.051,""12"":0.073,""3"":0.0,""4"":0.0,""5"":0.004,""6"":0.011,""8"":0.033}","{""10"":0.059,""12"":0.087,""3"":0.0,""4"":0.0,""5"":0.002,""6"":0.01,""8"":0.033}"
1dbc920edffba9363b404b4e,discovery,0.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.25,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.5,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.75,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,1.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
