address_id,simulator_id,delta,control_response_lambda,comparison_type,left_label,right_label,mean_absolute_probability_difference,maximum_absolute_probability_difference,trajectory_pearson_correlation,first_pass_k_left,first_pass_k_right,first_pass_k_agreement,empirical_passability_agreement,minimum_k_0_50_agreement,minimum_k_0_80_agreement,minimum_k_0_90_agreement,final_probability_left,final_probability_right,probability_vector_left_json,probability_vector_right_json
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,1.5,0.0,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,2.0,0.0,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,0.25,0.25,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,0.5,0.25,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,0.75,0.25,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,1.0,0.25,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,1.5,0.25,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,2.0,0.25,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,0.25,0.5,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,0.5,0.5,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,0.75,0.5,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,1.0,0.5,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,1.5,0.5,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,2.0,0.5,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,0.25,1.0,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,0.5,1.0,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,0.75,1.0,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,1.0,1.0,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,1.5,1.0,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,joint_gaussian_regularized_cluster,2.0,1.0,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.0,0.0,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.25,0.0,partition,discovery,confirmation,0.025714285714285714,0.103,,,5.0,False,False,True,True,True,0.0,0.103,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.056,""12"":0.103,""3"":0.0,""4"":0.0,""5"":0.001,""6"":0.003,""8"":0.017}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.5,0.0,partition,discovery,confirmation,0.07142857142857142,0.243,,,5.0,False,False,True,True,True,0.0,0.243,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.156,""12"":0.243,""3"":0.0,""4"":0.0,""5"":0.008,""6"":0.018,""8"":0.075}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.75,0.0,partition,discovery,confirmation,0.09485714285714285,0.319,,,4.0,False,False,True,True,True,0.0,0.319,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.204,""12"":0.319,""3"":0.0,""4"":0.005,""5"":0.012,""6"":0.034,""8"":0.09}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,1.0,0.0,partition,discovery,confirmation,0.09628571428571428,0.327,,,4.0,False,False,True,True,True,0.0,0.327,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.192,""12"":0.327,""3"":0.0,""4"":0.002,""5"":0.012,""6"":0.034,""8"":0.107}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,1.5,0.0,partition,discovery,confirmation,0.10757142857142857,0.368,,,4.0,False,False,True,True,True,0.0,0.368,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.229,""12"":0.368,""3"":0.0,""4"":0.003,""5"":0.017,""6"":0.034,""8"":0.102}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,2.0,0.0,partition,discovery,confirmation,0.105,0.345,,,4.0,False,False,True,True,True,0.0,0.345,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.218,""12"":0.345,""3"":0.0,""4"":0.004,""5"":0.014,""6"":0.038,""8"":0.116}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.25,0.25,partition,discovery,confirmation,0.020857142857142855,0.077,,,5.0,False,False,True,True,True,0.0,0.077,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.043,""12"":0.077,""3"":0.0,""4"":0.0,""5"":0.001,""6"":0.003,""8"":0.022}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.5,0.25,partition,discovery,confirmation,0.06542857142857143,0.226,,,4.0,False,False,True,True,True,0.0,0.226,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.14,""12"":0.226,""3"":0.0,""4"":0.003,""5"":0.01,""6"":0.017,""8"":0.062}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.75,0.25,partition,discovery,confirmation,0.07514285714285715,0.265,,,5.0,False,False,True,True,True,0.0,0.265,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.152,""12"":0.265,""3"":0.0,""4"":0.0,""5"":0.006,""6"":0.023,""8"":0.08}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,1.0,0.25,partition,discovery,confirmation,0.10142857142857142,0.323,,,4.0,False,False,True,True,True,0.0,0.323,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.213,""12"":0.323,""3"":0.0,""4"":0.001,""5"":0.017,""6"":0.038,""8"":0.118}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,1.5,0.25,partition,discovery,confirmation,0.10271428571428573,0.343,,,4.0,False,False,True,True,True,0.0,0.343,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.201,""12"":0.343,""3"":0.0,""4"":0.006,""5"":0.019,""6"":0.038,""8"":0.112}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,2.0,0.25,partition,discovery,confirmation,0.11,0.356,,,4.0,False,False,True,True,True,0.0,0.356,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.229,""12"":0.356,""3"":0.0,""4"":0.007,""5"":0.021,""6"":0.033,""8"":0.124}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.25,0.5,partition,discovery,confirmation,0.021857142857142856,0.093,,,5.0,False,False,True,True,True,0.0,0.093,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.038,""12"":0.093,""3"":0.0,""4"":0.0,""5"":0.002,""6"":0.007,""8"":0.013}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.5,0.5,partition,discovery,confirmation,0.06557142857142857,0.234,,,4.0,False,False,True,True,True,0.0,0.234,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.134,""12"":0.234,""3"":0.0,""4"":0.001,""5"":0.005,""6"":0.025,""8"":0.06}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.75,0.5,partition,discovery,confirmation,0.08428571428571428,0.301,,,4.0,False,False,True,True,True,0.0,0.301,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.175,""12"":0.301,""3"":0.0,""4"":0.002,""5"":0.007,""6"":0.018,""8"":0.087}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,1.0,0.5,partition,discovery,confirmation,0.10042857142857144,0.34,,,4.0,False,False,True,True,True,0.0,0.34,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.21,""12"":0.34,""3"":0.0,""4"":0.001,""5"":0.01,""6"":0.036,""8"":0.106}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,1.5,0.5,partition,discovery,confirmation,0.103,0.344,,,4.0,False,False,True,True,True,0.0,0.344,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.215,""12"":0.344,""3"":0.0,""4"":0.004,""5"":0.014,""6"":0.04,""8"":0.104}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,2.0,0.5,partition,discovery,confirmation,0.09557142857142857,0.34,,,5.0,False,False,True,True,True,0.0,0.34,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.196,""12"":0.34,""3"":0.0,""4"":0.0,""5"":0.008,""6"":0.031,""8"":0.094}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.25,1.0,partition,discovery,confirmation,0.011142857142857144,0.035,,,5.0,False,False,True,True,True,0.0,0.035,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.027,""12"":0.035,""3"":0.0,""4"":0.0,""5"":0.001,""6"":0.003,""8"":0.012}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.5,1.0,partition,discovery,confirmation,0.023571428571428573,0.07,,,4.0,False,False,True,True,True,0.0,0.07,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.054,""12"":0.07,""3"":0.0,""4"":0.001,""5"":0.005,""6"":0.009,""8"":0.026}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,0.75,1.0,partition,discovery,confirmation,0.029142857142857144,0.097,,,4.0,False,False,True,True,True,0.0,0.097,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.052,""12"":0.097,""3"":0.0,""4"":0.002,""5"":0.006,""6"":0.01,""8"":0.037}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,1.0,1.0,partition,discovery,confirmation,0.031142857142857142,0.088,,,4.0,False,False,True,True,True,0.0,0.088,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.068,""12"":0.088,""3"":0.0,""4"":0.002,""5"":0.006,""6"":0.015,""8"":0.039}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,1.5,1.0,partition,discovery,confirmation,0.023142857142857142,0.068,,,5.0,False,False,True,True,True,0.0,0.068,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.047,""12"":0.068,""3"":0.0,""4"":0.0,""5"":0.007,""6"":0.01,""8"":0.03}"
bfa569fbae807b7f50c3389f,joint_gaussian_regularized_cluster,2.0,1.0,partition,discovery,confirmation,0.029428571428571432,0.082,,,5.0,False,False,True,True,True,0.0,0.082,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.069,""12"":0.082,""3"":0.0,""4"":0.0,""5"":0.005,""6"":0.013,""8"":0.037}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.0,0.0,partition,discovery,confirmation,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.25,0.0,partition,discovery,confirmation,0.07642857142857143,0.254,,,4.0,False,False,True,True,True,0.0,0.254,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.161,""12"":0.254,""3"":0.0,""4"":0.001,""5"":0.008,""6"":0.028,""8"":0.083}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.5,0.0,partition,discovery,confirmation,0.09242857142857143,0.303,,,4.0,False,False,True,True,True,0.0,0.303,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.183,""12"":0.303,""3"":0.0,""4"":0.004,""5"":0.013,""6"":0.035,""8"":0.109}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.75,0.0,partition,discovery,confirmation,0.091,0.3,,,4.0,False,False,True,True,True,0.0,0.3,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.193,""12"":0.3,""3"":0.0,""4"":0.005,""5"":0.011,""6"":0.028,""8"":0.1}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,1.0,0.0,partition,discovery,confirmation,0.10542857142857143,0.351,,,5.0,False,False,True,True,True,0.0,0.351,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.221,""12"":0.351,""3"":0.0,""4"":0.0,""5"":0.013,""6"":0.042,""8"":0.111}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,1.5,0.0,partition,discovery,confirmation,0.11042857142857142,0.35,,,4.0,False,False,True,True,True,0.0,0.35,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.244,""12"":0.35,""3"":0.0,""4"":0.005,""5"":0.012,""6"":0.043,""8"":0.119}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,2.0,0.0,partition,discovery,confirmation,0.10442857142857143,0.346,,,4.0,False,False,True,True,True,0.0,0.346,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.225,""12"":0.346,""3"":0.0,""4"":0.002,""5"":0.012,""6"":0.035,""8"":0.111}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.25,0.25,partition,discovery,confirmation,0.07371428571428572,0.244,,,4.0,False,False,True,True,True,0.0,0.244,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.155,""12"":0.244,""3"":0.0,""4"":0.002,""5"":0.01,""6"":0.023,""8"":0.082}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.5,0.25,partition,discovery,confirmation,0.09442857142857143,0.323,,,4.0,False,False,True,True,True,0.0,0.323,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.204,""12"":0.323,""3"":0.0,""4"":0.002,""5"":0.011,""6"":0.027,""8"":0.094}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.75,0.25,partition,discovery,confirmation,0.10585714285714286,0.345,,,4.0,False,False,True,True,True,0.0,0.345,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.22,""12"":0.345,""3"":0.0,""4"":0.005,""5"":0.017,""6"":0.044,""8"":0.11}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,1.0,0.25,partition,discovery,confirmation,0.10528571428571429,0.359,,,4.0,False,False,True,True,True,0.0,0.359,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.212,""12"":0.359,""3"":0.0,""4"":0.005,""5"":0.013,""6"":0.034,""8"":0.114}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,1.5,0.25,partition,discovery,confirmation,0.10914285714285714,0.356,,,4.0,False,False,True,True,True,0.0,0.356,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.232,""12"":0.356,""3"":0.0,""4"":0.002,""5"":0.016,""6"":0.042,""8"":0.116}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,2.0,0.25,partition,discovery,confirmation,0.10114285714285713,0.342,,,4.0,False,False,True,True,True,0.0,0.342,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.204,""12"":0.342,""3"":0.0,""4"":0.006,""5"":0.016,""6"":0.04,""8"":0.1}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.25,0.5,partition,discovery,confirmation,0.060428571428571436,0.215,,,5.0,False,False,True,True,True,0.0,0.215,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.13,""12"":0.215,""3"":0.0,""4"":0.0,""5"":0.004,""6"":0.014,""8"":0.06}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.5,0.5,partition,discovery,confirmation,0.09871428571428573,0.337,,,4.0,False,False,True,True,True,0.0,0.337,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.217,""12"":0.337,""3"":0.0,""4"":0.004,""5"":0.012,""6"":0.029,""8"":0.092}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.75,0.5,partition,discovery,confirmation,0.10842857142857143,0.355,,,4.0,False,False,True,True,True,0.0,0.355,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.226,""12"":0.355,""3"":0.0,""4"":0.003,""5"":0.02,""6"":0.037,""8"":0.118}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,1.0,0.5,partition,discovery,confirmation,0.10628571428571429,0.365,,,4.0,False,False,True,True,True,0.0,0.365,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.228,""12"":0.365,""3"":0.0,""4"":0.001,""5"":0.011,""6"":0.031,""8"":0.108}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,1.5,0.5,partition,discovery,confirmation,0.09871428571428573,0.333,,,4.0,False,False,True,True,True,0.0,0.333,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.214,""12"":0.333,""3"":0.0,""4"":0.001,""5"":0.006,""6"":0.028,""8"":0.109}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,2.0,0.5,partition,discovery,confirmation,0.09557142857142857,0.317,,,4.0,False,False,True,True,True,0.0,0.317,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.213,""12"":0.317,""3"":0.0,""4"":0.005,""5"":0.01,""6"":0.027,""8"":0.097}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.25,1.0,partition,discovery,confirmation,0.011857142857142858,0.035,,,4.0,False,False,True,True,True,0.0,0.035,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.023,""12"":0.035,""3"":0.0,""4"":0.001,""5"":0.0,""6"":0.007,""8"":0.017}"
d10b3aec4edc47fefb2bd92f,joint_gaussian_regularized_cluster,0.5,1.0,partition,discovery,confirmation,0.02085714285714286,0.063,,,5.0,False,False,True,True,True,0.0,0.063,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.049,""12"":0.063,""3"":0.0,""4"":0.0,""5"":0.002,""6"":0.008,""8"":0.024}"
