address_id,record_id,support_id,relation,carrier,entitlement_status,partition,simulator_id,failure_predicate,delta,control_response_lambda,trajectory_class,probability_shape,first_empirically_passable_k,empirically_passable,maximum_gate_passage_probability,final_tested_gate_passage_probability,k_at_maximum_probability,minimum_k_for_probability_0_50,minimum_k_for_probability_0_80,minimum_k_for_probability_0_90,material_nonmonotone,probability_improving_without_0_50_reliability,late_probability_increment,late_probability_plateau_within_epsilon,late_gain_from_k6_to_max,final_mean_effective_cluster_count,probability_vector_json,mean_effective_cluster_vector_json,probability_k03,probability_k04,probability_k05,probability_k06,probability_k08,probability_k10,probability_k12,trajectory_hash
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.0,early_passable,observed_non_decreasing,4.0,True,0.346,0.346,12,,,,False,True,0.12099999999999997,False,0.31099999999999994,2.995,"{""10"":0.225,""12"":0.346,""3"":0.0,""4"":0.002,""5"":0.012,""6"":0.035,""8"":0.111}","{""10"":2.501,""12"":2.995,""3"":0.754,""4"":0.993,""5"":1.226,""6"":1.486,""8"":1.975}",0.0,0.002,0.012,0.035,0.111,0.225,0.346,d6d6c9e5f740d141bf4cb2912abe150ea9f26acecfef69941ff080938748416c
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.25,early_passable,observed_non_decreasing,4.0,True,0.244,0.244,12,,,,False,True,0.089,False,0.221,3.035,"{""10"":0.155,""12"":0.244,""3"":0.0,""4"":0.002,""5"":0.01,""6"":0.023,""8"":0.082}","{""10"":2.512,""12"":3.035,""3"":0.738,""4"":0.991,""5"":1.237,""6"":1.486,""8"":1.995}",0.0,0.002,0.01,0.023,0.082,0.155,0.244,30f4c84ba73438157c778e1aa689adce6721ae5cd82aa33b7740e2645d93999b
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.25,early_passable,observed_non_decreasing,4.0,True,0.323,0.323,12,,,,False,True,0.11900000000000002,False,0.296,2.992,"{""10"":0.204,""12"":0.323,""3"":0.0,""4"":0.002,""5"":0.011,""6"":0.027,""8"":0.094}","{""10"":2.509,""12"":2.992,""3"":0.731,""4"":0.974,""5"":1.233,""6"":1.471,""8"":1.993}",0.0,0.002,0.011,0.027,0.094,0.204,0.323,7c3a1ce5647bf0757b33659ad9d9ea79a574379e2dd36c583bfc40531daf219f
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.25,early_passable,observed_non_decreasing,4.0,True,0.345,0.345,12,,,,False,True,0.12499999999999997,False,0.301,2.999,"{""10"":0.22,""12"":0.345,""3"":0.0,""4"":0.005,""5"":0.017,""6"":0.044,""8"":0.11}","{""10"":2.489,""12"":2.999,""3"":0.786,""4"":1.045,""5"":1.296,""6"":1.542,""8"":2.007}",0.0,0.005,0.017,0.044,0.11,0.22,0.345,e6d85195c98b3172bf808c46ef282ca07f6b857193ff7ab6e4c7335f803f92b5
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.25,early_passable,observed_non_decreasing,4.0,True,0.359,0.359,12,,,,False,True,0.147,False,0.32499999999999996,2.985,"{""10"":0.212,""12"":0.359,""3"":0.0,""4"":0.005,""5"":0.013,""6"":0.034,""8"":0.114}","{""10"":2.465,""12"":2.985,""3"":0.73,""4"":0.97,""5"":1.217,""6"":1.467,""8"":1.966}",0.0,0.005,0.013,0.034,0.114,0.212,0.359,5a2ea54d57aaa22d0dbad86e37f4c5f65e97152023e7ace159edbd75493f3dc3
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,0.25,early_passable,observed_non_decreasing,4.0,True,0.356,0.356,12,,,,False,True,0.12399999999999997,False,0.314,3.012,"{""10"":0.232,""12"":0.356,""3"":0.0,""4"":0.002,""5"":0.016,""6"":0.042,""8"":0.116}","{""10"":2.495,""12"":3.012,""3"":0.737,""4"":0.984,""5"":1.236,""6"":1.506,""8"":2.014}",0.0,0.002,0.016,0.042,0.116,0.232,0.356,79f29b81b5d7af3e36c2b93200ecd81127dfcf6a36dfc11a94045074d72c2f03
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.25,early_passable,observed_non_decreasing,4.0,True,0.342,0.342,12,,,,False,True,0.13800000000000004,False,0.30200000000000005,2.953,"{""10"":0.204,""12"":0.342,""3"":0.0,""4"":0.006,""5"":0.016,""6"":0.04,""8"":0.1}","{""10"":2.485,""12"":2.953,""3"":0.751,""4"":0.984,""5"":1.251,""6"":1.485,""8"":1.966}",0.0,0.006,0.016,0.04,0.1,0.204,0.342,48c3188aad7edd058c25d8a453591866c959da28edd542fadc9abe3ae13680bf
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.5,early_passable,observed_non_decreasing,5.0,True,0.215,0.215,12,,,,False,True,0.08499999999999999,False,0.20099999999999998,3.041,"{""10"":0.13,""12"":0.215,""3"":0.0,""4"":0.0,""5"":0.004,""6"":0.014,""8"":0.06}","{""10"":2.558,""12"":3.041,""3"":0.77,""4"":1.032,""5"":1.287,""6"":1.551,""8"":2.043}",0.0,0.0,0.004,0.014,0.06,0.13,0.215,7f1292686d4ab6d995f6023861473148c01be073189418f2703f57227a8c7b9d
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.5,early_passable,observed_non_decreasing,4.0,True,0.337,0.337,12,,,,False,True,0.12000000000000002,False,0.308,3.023,"{""10"":0.217,""12"":0.337,""3"":0.0,""4"":0.004,""5"":0.012,""6"":0.029,""8"":0.092}","{""10"":2.498,""12"":3.023,""3"":0.76,""4"":1.012,""5"":1.265,""6"":1.508,""8"":1.993}",0.0,0.004,0.012,0.029,0.092,0.217,0.337,fb7ba6939e6948ce0a94ceafff9650fd52faa6eb6190e61f342ec35c12b10d64
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.5,early_passable,observed_non_decreasing,4.0,True,0.355,0.355,12,,,,False,True,0.12899999999999998,False,0.318,3.047,"{""10"":0.226,""12"":0.355,""3"":0.0,""4"":0.003,""5"":0.02,""6"":0.037,""8"":0.118}","{""10"":2.538,""12"":3.047,""3"":0.787,""4"":1.053,""5"":1.299,""6"":1.544,""8"":2.027}",0.0,0.003,0.02,0.037,0.118,0.226,0.355,42ea351d9742f5acc9a8ddde933dec6d4e1ec1c95b768e7dcaba8ffabc24e6de
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,early_passable,observed_non_decreasing,4.0,True,0.365,0.365,12,,,,False,True,0.13699999999999998,False,0.33399999999999996,3.065,"{""10"":0.228,""12"":0.365,""3"":0.0,""4"":0.001,""5"":0.011,""6"":0.031,""8"":0.108}","{""10"":2.546,""12"":3.065,""3"":0.754,""4"":1.028,""5"":1.278,""6"":1.51,""8"":2.033}",0.0,0.001,0.011,0.031,0.108,0.228,0.365,1cd489f8a854b7bf56acecd7f0e1bb274d29d9ba3b03c480c833f21a2598e968
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,0.5,early_passable,observed_non_decreasing,4.0,True,0.333,0.333,12,,,,False,True,0.11900000000000002,False,0.305,2.958,"{""10"":0.214,""12"":0.333,""3"":0.0,""4"":0.001,""5"":0.006,""6"":0.028,""8"":0.109}","{""10"":2.453,""12"":2.958,""3"":0.749,""4"":0.991,""5"":1.207,""6"":1.435,""8"":1.965}",0.0,0.001,0.006,0.028,0.109,0.214,0.333,b6424b9a6a1574e1d078c3de7481e227169434d245f65a81a201ea9e8700e576
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,early_passable,observed_non_decreasing,4.0,True,0.317,0.317,12,,,,False,True,0.10400000000000001,False,0.29,2.911,"{""10"":0.213,""12"":0.317,""3"":0.0,""4"":0.005,""5"":0.01,""6"":0.027,""8"":0.097}","{""10"":2.451,""12"":2.911,""3"":0.715,""4"":0.962,""5"":1.233,""6"":1.466,""8"":1.968}",0.0,0.005,0.01,0.027,0.097,0.213,0.317,b274e94e5cd6c54288ab0d228ce6680c5b709e819541bf077fd2b89467040b09
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,1.0,early_passable,minor_nonmonotonicity_within_tolerance,4.0,True,0.035,0.035,12,,,,False,True,0.012000000000000004,False,0.028000000000000004,2.885,"{""10"":0.023,""12"":0.035,""3"":0.0,""4"":0.001,""5"":0.0,""6"":0.007,""8"":0.017}","{""10"":2.392,""12"":2.885,""3"":0.718,""4"":0.977,""5"":1.227,""6"":1.448,""8"":1.921}",0.0,0.001,0.0,0.007,0.017,0.023,0.035,930b92b8587fc663f8ae5d7872c371b93362ba8aaf170a5c186b3a9f30d952be
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,1.0,early_passable,observed_non_decreasing,5.0,True,0.063,0.063,12,,,,False,True,0.013999999999999999,False,0.055,3.025,"{""10"":0.049,""12"":0.063,""3"":0.0,""4"":0.0,""5"":0.002,""6"":0.008,""8"":0.024}","{""10"":2.511,""12"":3.025,""3"":0.739,""4"":0.976,""5"":1.207,""6"":1.461,""8"":1.994}",0.0,0.0,0.002,0.008,0.024,0.049,0.063,221b4c1b563ce706ba38e1d76b9708cf6d3b7489dd277082fb20d74ca74f9af8
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,1.0,early_passable,observed_non_decreasing,5.0,True,0.056,0.056,12,,,,False,True,0.008,True,0.041,2.982,"{""10"":0.048,""12"":0.056,""3"":0.0,""4"":0.0,""5"":0.008,""6"":0.015,""8"":0.031}","{""10"":2.482,""12"":2.982,""3"":0.725,""4"":0.985,""5"":1.238,""6"":1.482,""8"":2.005}",0.0,0.0,0.008,0.015,0.031,0.048,0.056,60905d99d5fec36ae0b0c12196949364f5cd150791ba4d6ce23a12ccbf62a24f
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,early_passable,observed_non_decreasing,5.0,True,0.054,0.054,12,,,,False,True,0.009000000000000001,True,0.046,2.986,"{""10"":0.045,""12"":0.054,""3"":0.0,""4"":0.0,""5"":0.006,""6"":0.008,""8"":0.027}","{""10"":2.48,""12"":2.986,""3"":0.75,""4"":0.991,""5"":1.236,""6"":1.483,""8"":1.983}",0.0,0.0,0.006,0.008,0.027,0.045,0.054,0fb45e9318b599d53596c979a9842944a8344528ee00d842c4d3dd6983fbccef
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,1.0,late_passable,observed_non_decreasing,6.0,True,0.08,0.08,12,,,,False,True,0.024,False,0.07200000000000001,2.982,"{""10"":0.056,""12"":0.08,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.008,""8"":0.029}","{""10"":2.519,""12"":2.982,""3"":0.719,""4"":0.962,""5"":1.216,""6"":1.489,""8"":2.015}",0.0,0.0,0.0,0.008,0.029,0.056,0.08,ffe7fd0f321a22ccea8d4c13ddf2f674ba8a8c3bacfd5cdb06f1d343545202fb
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,1.0,early_passable,observed_non_decreasing,4.0,True,0.05,0.05,12,,,,False,True,0.014000000000000005,False,0.041,2.969,"{""10"":0.036,""12"":0.05,""3"":0.0,""4"":0.002,""5"":0.005,""6"":0.009,""8"":0.02}","{""10"":2.489,""12"":2.969,""3"":0.749,""4"":0.992,""5"":1.248,""6"":1.503,""8"":2.011}",0.0,0.002,0.005,0.009,0.02,0.036,0.05,d55e8e6deb0cc6c9e24bfb7b5ff5bc17c10c065fae956aa35c64629ec290a17a
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.0,0.0,empirically_never_passable,all_zero,,False,0.0,0.0,3,,,,False,False,0.0,True,0.0,8.926,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":7.416,""12"":8.926,""3"":2.214,""4"":2.965,""5"":3.708,""6"":4.453,""8"":5.939}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,27c9848ce9208a16c2b51f6ec39959416b6167629574b88c2f667d1340bb9665
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.0,early_passable,observed_non_decreasing,4.0,True,0.549,0.549,12,12.0,,,False,False,0.16000000000000003,False,0.465,8.958,"{""10"":0.389,""12"":0.549,""3"":0.0,""4"":0.015,""5"":0.042,""6"":0.084,""8"":0.236}","{""10"":7.45,""12"":8.958,""3"":2.236,""4"":2.979,""5"":3.709,""6"":4.453,""8"":5.951}",0.0,0.015,0.042,0.084,0.236,0.389,0.549,7ba165c4703217324c6e0f79afafe047d8c5e89d76245a69c9e44194bc626979
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,early_passable,observed_non_decreasing,4.0,True,0.916,0.916,12,8.0,10.0,12.0,False,False,0.11399999999999999,False,0.6020000000000001,8.974,"{""10"":0.802,""12"":0.916,""3"":0.0,""4"":0.05,""5"":0.16,""6"":0.314,""8"":0.588}","{""10"":7.467,""12"":8.974,""3"":2.21,""4"":2.961,""5"":3.719,""6"":4.482,""8"":5.969}",0.0,0.05,0.16,0.314,0.588,0.802,0.916,2ab434a2d021a55c1f51f2f8a008171752d9e1f3e7ca02513c3d58d70198fbfb
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.0,early_passable,observed_non_decreasing,4.0,True,0.986,0.986,12,6.0,8.0,10.0,False,False,0.04800000000000004,False,0.44299999999999995,8.996,"{""10"":0.938,""12"":0.986,""3"":0.0,""4"":0.132,""5"":0.347,""6"":0.543,""8"":0.812}","{""10"":7.495,""12"":8.996,""3"":2.276,""4"":3.031,""5"":3.787,""6"":4.525,""8"":6.004}",0.0,0.132,0.347,0.543,0.812,0.938,0.986,f24a779dbf3057b7cc83c4ac65a1572a37b3efa1a3f78aa8a676e96769a1f435
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.0,early_passable,observed_non_decreasing,4.0,True,0.995,0.995,12,6.0,8.0,8.0,False,False,0.02200000000000002,False,0.33599999999999997,9.029,"{""10"":0.973,""12"":0.995,""3"":0.0,""4"":0.184,""5"":0.427,""6"":0.659,""8"":0.909}","{""10"":7.525,""12"":9.029,""3"":2.254,""4"":3.012,""5"":3.769,""6"":4.511,""8"":6.027}",0.0,0.184,0.427,0.659,0.909,0.973,0.995,595f4d72e6214cd42e71d2b824face5fe8c4d018c1f2b3e829e6cf6d37b7c1c1
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,0.0,early_passable,observed_non_decreasing,4.0,True,0.999,0.999,12,5.0,8.0,8.0,False,False,0.008000000000000007,True,0.22499999999999998,8.95,"{""10"":0.991,""12"":0.999,""3"":0.0,""4"":0.225,""5"":0.528,""6"":0.774,""8"":0.943}","{""10"":7.464,""12"":8.95,""3"":2.23,""4"":2.96,""5"":3.717,""6"":4.477,""8"":5.964}",0.0,0.225,0.528,0.774,0.943,0.991,0.999,72757fa8eb0b38856e8627ab9171265346353b04928ad3a353ff10db500cead9
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.0,early_passable,observed_non_decreasing,4.0,True,1.0,1.0,12,5.0,6.0,8.0,False,False,0.0030000000000000027,True,0.18300000000000005,9.078,"{""10"":0.997,""12"":1.0,""3"":0.0,""4"":0.304,""5"":0.62,""6"":0.817,""8"":0.974}","{""10"":7.584,""12"":9.078,""3"":2.278,""4"":3.047,""5"":3.799,""6"":4.567,""8"":6.092}",0.0,0.304,0.62,0.817,0.974,0.997,1.0,bf8117454f168b05374e5382bc00f09174453a3137818c68a5cac2f4d14ad274
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.25,early_passable,observed_non_decreasing,4.0,True,0.562,0.562,12,12.0,,,False,False,0.14100000000000007,False,0.48000000000000004,9.035,"{""10"":0.421,""12"":0.562,""3"":0.0,""4"":0.009,""5"":0.034,""6"":0.082,""8"":0.23}","{""10"":7.509,""12"":9.035,""3"":2.26,""4"":3.014,""5"":3.764,""6"":4.511,""8"":6.009}",0.0,0.009,0.034,0.082,0.23,0.421,0.562,5c1652a56dd89a93ea386892c1f94375f15fa74f93398ba026c923bb251551d6
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.25,early_passable,observed_non_decreasing,4.0,True,0.898,0.898,12,8.0,10.0,,False,False,0.08999999999999997,False,0.562,8.951,"{""10"":0.808,""12"":0.898,""3"":0.0,""4"":0.061,""5"":0.196,""6"":0.336,""8"":0.606}","{""10"":7.45,""12"":8.951,""3"":2.235,""4"":3.002,""5"":3.762,""6"":4.513,""8"":5.965}",0.0,0.061,0.196,0.336,0.606,0.808,0.898,d2daad33095bcce873b1d20c2d925106e28c759818116680ca6ed9a8fb3e6607
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.25,early_passable,observed_non_decreasing,4.0,True,0.977,0.977,12,6.0,8.0,10.0,False,False,0.038000000000000034,False,0.44299999999999995,8.98,"{""10"":0.939,""12"":0.977,""3"":0.0,""4"":0.132,""5"":0.334,""6"":0.534,""8"":0.837}","{""10"":7.505,""12"":8.98,""3"":2.232,""4"":2.978,""5"":3.727,""6"":4.464,""8"":5.981}",0.0,0.132,0.334,0.534,0.837,0.939,0.977,0b1dd4883e7ee6fb675c2d6f3c4b3375f53b034e413bea35d14a82ac873896a6
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.25,early_passable,observed_non_decreasing,4.0,True,0.996,0.996,12,6.0,8.0,10.0,False,False,0.019000000000000017,False,0.351,9.074,"{""10"":0.977,""12"":0.996,""3"":0.0,""4"":0.191,""5"":0.424,""6"":0.645,""8"":0.898}","{""10"":7.573,""12"":9.074,""3"":2.26,""4"":3.028,""5"":3.741,""6"":4.499,""8"":6.038}",0.0,0.191,0.424,0.645,0.898,0.977,0.996,9f3c5d1069449e4b3cf9eaaa5c082b8ef49e29a1028fb17f1ee23b2d90d2ba38
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,0.25,early_passable,observed_non_decreasing,4.0,True,0.996,0.996,12,5.0,8.0,8.0,False,False,0.008000000000000007,True,0.22299999999999998,9.02,"{""10"":0.988,""12"":0.996,""3"":0.0,""4"":0.273,""5"":0.544,""6"":0.773,""8"":0.948}","{""10"":7.53,""12"":9.02,""3"":2.238,""4"":3.008,""5"":3.756,""6"":4.511,""8"":6.041}",0.0,0.273,0.544,0.773,0.948,0.988,0.996,13991d3dc39f790978b95d24d1b8bc5b604a0b40d2cae0a1aa460e9e369d6819
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.25,early_passable,observed_non_decreasing,4.0,True,0.999,0.999,12,5.0,6.0,8.0,False,False,0.0050000000000000044,True,0.18999999999999995,9.005,"{""10"":0.994,""12"":0.999,""3"":0.0,""4"":0.298,""5"":0.608,""6"":0.809,""8"":0.964}","{""10"":7.496,""12"":9.005,""3"":2.249,""4"":3.003,""5"":3.763,""6"":4.517,""8"":6.02}",0.0,0.298,0.608,0.809,0.964,0.994,0.999,173d690a526e3524db450bd487c2782f83898e994094e0689d813ab4bc23639c
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.5,early_passable,observed_non_decreasing,4.0,True,0.486,0.486,12,,,,False,True,0.118,False,0.393,8.976,"{""10"":0.368,""12"":0.486,""3"":0.0,""4"":0.01,""5"":0.039,""6"":0.093,""8"":0.22}","{""10"":7.47,""12"":8.976,""3"":2.239,""4"":3.013,""5"":3.77,""6"":4.527,""8"":5.988}",0.0,0.01,0.039,0.093,0.22,0.368,0.486,f5a4571c7641279914a54390cb386c79554395916219862ba6ca2c83684b7488
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.5,early_passable,observed_non_decreasing,4.0,True,0.822,0.822,12,8.0,12.0,,False,False,0.08099999999999996,False,0.48699999999999993,9.051,"{""10"":0.741,""12"":0.822,""3"":0.0,""4"":0.063,""5"":0.202,""6"":0.335,""8"":0.588}","{""10"":7.541,""12"":9.051,""3"":2.252,""4"":3.011,""5"":3.765,""6"":4.522,""8"":6.032}",0.0,0.063,0.202,0.335,0.588,0.741,0.822,3e9f514522648ddce5a5302f71f976f7b946a940bc9ab4c969d1cea4684e5c45
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.5,early_passable,observed_non_decreasing,4.0,True,0.904,0.904,12,6.0,10.0,12.0,False,False,0.04500000000000004,False,0.384,8.975,"{""10"":0.859,""12"":0.904,""3"":0.0,""4"":0.126,""5"":0.34,""6"":0.52,""8"":0.75}","{""10"":7.471,""12"":8.975,""3"":2.245,""4"":3.022,""5"":3.805,""6"":4.523,""8"":6.006}",0.0,0.126,0.34,0.52,0.75,0.859,0.904,c12be6542bef789f9d8953db717375c90f02e7e3bd6f36d1bc9e0f1f5a7f3b6a
fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,early_passable,observed_non_decreasing,4.0,True,0.944,0.944,12,6.0,8.0,10.0,False,False,0.03499999999999992,False,0.33599999999999997,8.997,"{""10"":0.909,""12"":0.944,""3"":0.0,""4"":0.186,""5"":0.415,""6"":0.608,""8"":0.829}","{""10"":7.5,""12"":8.997,""3"":2.224,""4"":2.997,""5"":3.735,""6"":4.477,""8"":5.996}",0.0,0.186,0.415,0.608,0.829,0.909,0.944,f1b3e20c7d1f30ba2b0c4ff057fbbd63eced9cb8e84716316a8baf6cb5399f48
