address_id,record_id,support_id,relation,carrier,entitlement_status,partition,simulator_id,failure_predicate,delta,control_response_lambda,coverage_plateau_start_k,persistent_nonpassage,plateau_limiting_class,localization_basis,dominant_gate,plateau_replicates,mean_support_available_pass_probability,mean_complement_admissible_pass_probability,category_single_gate_rescue_counts_json,category_failure_burden_json,gate_single_gate_rescue_counts_json,maximum_gate_passage_probability,final_tested_gate_passage_probability
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,1.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,0.99925,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.74875,""directionality_limited"":0.09675,""effect_limited"":0.21175000000000002,""effective_support_limited"":1.0,""specificity_limited"":0.46525,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.000375}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,1.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,0.99975,0.99875,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.728,""directionality_limited"":0.09275,""effect_limited"":0.097,""effective_support_limited"":1.0,""specificity_limited"":0.4895,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.00075}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,1.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,0.9984999999999999,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.7257499999999999,""directionality_limited"":0.097,""effect_limited"":0.0975,""effective_support_limited"":1.0,""specificity_limited"":0.46625,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.00075}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,0.9984999999999999,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.715,""directionality_limited"":0.09775,""effect_limited"":0.09775,""effective_support_limited"":1.0,""specificity_limited"":0.468,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.00075}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,1.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,0.999,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.7135,""directionality_limited"":0.08625000000000001,""effect_limited"":0.08625000000000001,""effective_support_limited"":1.0,""specificity_limited"":0.45775,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0005}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,1.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,0.99925,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.7595000000000001,""directionality_limited"":0.08875,""effect_limited"":0.08875,""effective_support_limited"":1.0,""specificity_limited"":0.4975,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.000375}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.0,0.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":1.0,""directionality_limited"":1.0,""effect_limited"":1.0,""effective_support_limited"":1.0,""specificity_limited"":1.0,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.09774999999999999,""directionality_limited"":0.0945,""effect_limited"":0.1605,""effective_support_limited"":1.0,""specificity_limited"":0.09449999999999999,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.09375,""directionality_limited"":0.09375,""effect_limited"":0.09425,""effective_support_limited"":1.0,""specificity_limited"":0.09375,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.097,""directionality_limited"":0.097,""effect_limited"":0.097,""effective_support_limited"":1.0,""specificity_limited"":0.097,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.097,""directionality_limited"":0.097,""effect_limited"":0.097,""effective_support_limited"":1.0,""specificity_limited"":0.097,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,0.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.08700000000000001,""directionality_limited"":0.08700000000000001,""effect_limited"":0.08700000000000001,""effective_support_limited"":1.0,""specificity_limited"":0.08700000000000001,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.0,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.08825,""directionality_limited"":0.08825,""effect_limited"":0.08825,""effective_support_limited"":1.0,""specificity_limited"":0.08825,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.25,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.14625,""directionality_limited"":0.08549999999999999,""effect_limited"":0.16299999999999998,""effective_support_limited"":1.0,""specificity_limited"":0.08825,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.25,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.1095,""directionality_limited"":0.1055,""effect_limited"":0.1055,""effective_support_limited"":1.0,""specificity_limited"":0.1055,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.25,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.105,""directionality_limited"":0.10400000000000001,""effect_limited"":0.104,""effective_support_limited"":1.0,""specificity_limited"":0.1045,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.25,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.09225,""directionality_limited"":0.09225,""effect_limited"":0.09225,""effective_support_limited"":1.0,""specificity_limited"":0.09225,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,0.25,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.10999999999999999,""directionality_limited"":0.10999999999999999,""effect_limited"":0.10999999999999999,""effective_support_limited"":1.0,""specificity_limited"":0.10999999999999999,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.25,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.09375,""directionality_limited"":0.09375,""effect_limited"":0.09375,""effective_support_limited"":1.0,""specificity_limited"":0.09375,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.5,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.36125,""directionality_limited"":0.09175,""effect_limited"":0.17024999999999998,""effective_support_limited"":1.0,""specificity_limited"":0.1365,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.5,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.16225,""directionality_limited"":0.09475,""effect_limited"":0.09475,""effective_support_limited"":1.0,""specificity_limited"":0.10475,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.5,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.13775,""directionality_limited"":0.104,""effect_limited"":0.104,""effective_support_limited"":1.0,""specificity_limited"":0.109,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.10399999999999998,""directionality_limited"":0.09025,""effect_limited"":0.09025,""effective_support_limited"":1.0,""specificity_limited"":0.09325,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,0.5,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.09225000000000001,""directionality_limited"":0.08700000000000001,""effect_limited"":0.08700000000000001,""effective_support_limited"":1.0,""specificity_limited"":0.08725000000000001,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,6,True,mixed_gate_limited,no_single_gate_rescue_or_dominant_failure_category,multiple,4000,1.0,1.0,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.09425,""directionality_limited"":0.09225,""effect_limited"":0.09225,""effective_support_limited"":1.0,""specificity_limited"":0.09275,""statistical_resolution_limited"":1.0,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.0,0.0
