scenario_id,base_scenario_id,address_id,record_id,support_id,relation,carrier,entitlement_status,partition,simulator_id,failure_predicate,prospective_cluster_count,delta,control_response_lambda,first_failure_status,gate_name,gate_order,replicate_count,replicate_probability,replicates
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.0,overall_pass,none,0,345,0.345,1000
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.0,first_failed_gate,support_available_pass,1,0,0.0,1000
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.0,first_failed_gate,complement_admissible_pass,2,2,0.002,1000
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.0,first_failed_gate,effect_direction_reproduced_pass,3,1,0.001,1000
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.0,first_failed_gate,target_contrast_positive_pass,4,0,0.0,1000
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.0,first_failed_gate,minimum_effect_pass,5,0,0.0,1000
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.0,first_failed_gate,cluster_uncertainty_pass,6,107,0.107,1000
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.0,first_failed_gate,raw_statistical_threshold_pass,7,545,0.545,1000
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.0,first_failed_gate,multiplicity_adjusted_threshold_pass,8,0,0.0,1000
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.0,first_failed_gate,control_adjusted_contrast_pass,9,0,0.0,1000
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.0,first_failed_gate,control_specificity_pass,10,0,0.0,1000
CS-6ecf55a3ac60e265b405627e,BS-1986b1f16ffa29a77e2c0050,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.25,overall_pass,none,0,356,0.356,1000
CS-6ecf55a3ac60e265b405627e,BS-1986b1f16ffa29a77e2c0050,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.25,first_failed_gate,support_available_pass,1,0,0.0,1000
CS-6ecf55a3ac60e265b405627e,BS-1986b1f16ffa29a77e2c0050,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.25,first_failed_gate,complement_admissible_pass,2,1,0.001,1000
CS-6ecf55a3ac60e265b405627e,BS-1986b1f16ffa29a77e2c0050,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.25,first_failed_gate,effect_direction_reproduced_pass,3,0,0.0,1000
CS-6ecf55a3ac60e265b405627e,BS-1986b1f16ffa29a77e2c0050,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.25,first_failed_gate,target_contrast_positive_pass,4,0,0.0,1000
CS-6ecf55a3ac60e265b405627e,BS-1986b1f16ffa29a77e2c0050,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.25,first_failed_gate,minimum_effect_pass,5,0,0.0,1000
CS-6ecf55a3ac60e265b405627e,BS-1986b1f16ffa29a77e2c0050,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.25,first_failed_gate,cluster_uncertainty_pass,6,100,0.1,1000
CS-6ecf55a3ac60e265b405627e,BS-1986b1f16ffa29a77e2c0050,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.25,first_failed_gate,raw_statistical_threshold_pass,7,543,0.543,1000
CS-6ecf55a3ac60e265b405627e,BS-1986b1f16ffa29a77e2c0050,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.25,first_failed_gate,multiplicity_adjusted_threshold_pass,8,0,0.0,1000
CS-6ecf55a3ac60e265b405627e,BS-1986b1f16ffa29a77e2c0050,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.25,first_failed_gate,control_adjusted_contrast_pass,9,0,0.0,1000
CS-6ecf55a3ac60e265b405627e,BS-1986b1f16ffa29a77e2c0050,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.25,first_failed_gate,control_specificity_pass,10,0,0.0,1000
CS-71702ec7dbb40e3119d7a84d,BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.5,overall_pass,none,0,346,0.346,1000
CS-71702ec7dbb40e3119d7a84d,BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.5,first_failed_gate,support_available_pass,1,0,0.0,1000
CS-71702ec7dbb40e3119d7a84d,BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.5,first_failed_gate,complement_admissible_pass,2,1,0.001,1000
CS-71702ec7dbb40e3119d7a84d,BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.5,first_failed_gate,effect_direction_reproduced_pass,3,0,0.0,1000
CS-71702ec7dbb40e3119d7a84d,BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.5,first_failed_gate,target_contrast_positive_pass,4,0,0.0,1000
CS-71702ec7dbb40e3119d7a84d,BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.5,first_failed_gate,minimum_effect_pass,5,0,0.0,1000
CS-71702ec7dbb40e3119d7a84d,BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.5,first_failed_gate,cluster_uncertainty_pass,6,100,0.1,1000
CS-71702ec7dbb40e3119d7a84d,BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.5,first_failed_gate,raw_statistical_threshold_pass,7,533,0.533,1000
CS-71702ec7dbb40e3119d7a84d,BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.5,first_failed_gate,multiplicity_adjusted_threshold_pass,8,0,0.0,1000
CS-71702ec7dbb40e3119d7a84d,BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.5,first_failed_gate,control_adjusted_contrast_pass,9,20,0.02,1000
CS-71702ec7dbb40e3119d7a84d,BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,0.5,first_failed_gate,control_specificity_pass,10,0,0.0,1000
CS-266414e75cb4b68680e8ed54,BS-6a546d336684ecf6fd1ad1b3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,1.0,overall_pass,none,0,107,0.107,1000
CS-266414e75cb4b68680e8ed54,BS-6a546d336684ecf6fd1ad1b3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,1.0,first_failed_gate,support_available_pass,1,0,0.0,1000
CS-266414e75cb4b68680e8ed54,BS-6a546d336684ecf6fd1ad1b3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,1.0,first_failed_gate,complement_admissible_pass,2,2,0.002,1000
CS-266414e75cb4b68680e8ed54,BS-6a546d336684ecf6fd1ad1b3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,1.0,first_failed_gate,effect_direction_reproduced_pass,3,0,0.0,1000
CS-266414e75cb4b68680e8ed54,BS-6a546d336684ecf6fd1ad1b3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,1.0,first_failed_gate,target_contrast_positive_pass,4,0,0.0,1000
CS-266414e75cb4b68680e8ed54,BS-6a546d336684ecf6fd1ad1b3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,1.0,first_failed_gate,minimum_effect_pass,5,0,0.0,1000
CS-266414e75cb4b68680e8ed54,BS-6a546d336684ecf6fd1ad1b3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,1.0,first_failed_gate,cluster_uncertainty_pass,6,116,0.116,1000
CS-266414e75cb4b68680e8ed54,BS-6a546d336684ecf6fd1ad1b3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,1.0,first_failed_gate,raw_statistical_threshold_pass,7,546,0.546,1000
CS-266414e75cb4b68680e8ed54,BS-6a546d336684ecf6fd1ad1b3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,1.0,first_failed_gate,multiplicity_adjusted_threshold_pass,8,0,0.0,1000
CS-266414e75cb4b68680e8ed54,BS-6a546d336684ecf6fd1ad1b3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,1.0,first_failed_gate,control_adjusted_contrast_pass,9,229,0.229,1000
CS-266414e75cb4b68680e8ed54,BS-6a546d336684ecf6fd1ad1b3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,6,2.0,1.0,first_failed_gate,control_specificity_pass,10,0,0.0,1000
CS-52e9680d64ce3df80c1680a8,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.0,0.0,overall_pass,none,0,0,0.0,1000
CS-52e9680d64ce3df80c1680a8,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.0,0.0,first_failed_gate,support_available_pass,1,0,0.0,1000
CS-52e9680d64ce3df80c1680a8,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.0,0.0,first_failed_gate,complement_admissible_pass,2,0,0.0,1000
CS-52e9680d64ce3df80c1680a8,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.0,0.0,first_failed_gate,effect_direction_reproduced_pass,3,1000,1.0,1000
CS-52e9680d64ce3df80c1680a8,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.0,0.0,first_failed_gate,target_contrast_positive_pass,4,0,0.0,1000
CS-52e9680d64ce3df80c1680a8,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.0,0.0,first_failed_gate,minimum_effect_pass,5,0,0.0,1000
CS-52e9680d64ce3df80c1680a8,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.0,0.0,first_failed_gate,cluster_uncertainty_pass,6,0,0.0,1000
CS-52e9680d64ce3df80c1680a8,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.0,0.0,first_failed_gate,raw_statistical_threshold_pass,7,0,0.0,1000
CS-52e9680d64ce3df80c1680a8,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.0,0.0,first_failed_gate,multiplicity_adjusted_threshold_pass,8,0,0.0,1000
CS-52e9680d64ce3df80c1680a8,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.0,0.0,first_failed_gate,control_adjusted_contrast_pass,9,0,0.0,1000
CS-52e9680d64ce3df80c1680a8,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.0,0.0,first_failed_gate,control_specificity_pass,10,0,0.0,1000
CS-c3a99d3f00478c06aaedf1e7,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.0,overall_pass,none,0,310,0.31,1000
CS-c3a99d3f00478c06aaedf1e7,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.0,first_failed_gate,support_available_pass,1,0,0.0,1000
CS-c3a99d3f00478c06aaedf1e7,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.0,first_failed_gate,complement_admissible_pass,2,0,0.0,1000
CS-c3a99d3f00478c06aaedf1e7,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.0,first_failed_gate,effect_direction_reproduced_pass,3,0,0.0,1000
CS-c3a99d3f00478c06aaedf1e7,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.0,first_failed_gate,target_contrast_positive_pass,4,0,0.0,1000
CS-c3a99d3f00478c06aaedf1e7,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.0,first_failed_gate,minimum_effect_pass,5,175,0.175,1000
CS-c3a99d3f00478c06aaedf1e7,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.0,first_failed_gate,cluster_uncertainty_pass,6,129,0.129,1000
CS-c3a99d3f00478c06aaedf1e7,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.0,first_failed_gate,raw_statistical_threshold_pass,7,386,0.386,1000
CS-c3a99d3f00478c06aaedf1e7,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.0,first_failed_gate,multiplicity_adjusted_threshold_pass,8,0,0.0,1000
CS-c3a99d3f00478c06aaedf1e7,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.0,first_failed_gate,control_adjusted_contrast_pass,9,0,0.0,1000
CS-c3a99d3f00478c06aaedf1e7,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.0,first_failed_gate,control_specificity_pass,10,0,0.0,1000
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.25,overall_pass,none,0,348,0.348,1000
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.25,first_failed_gate,support_available_pass,1,0,0.0,1000
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.25,first_failed_gate,complement_admissible_pass,2,0,0.0,1000
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.25,first_failed_gate,effect_direction_reproduced_pass,3,1,0.001,1000
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.25,first_failed_gate,target_contrast_positive_pass,4,0,0.0,1000
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.25,first_failed_gate,minimum_effect_pass,5,170,0.17,1000
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.25,first_failed_gate,cluster_uncertainty_pass,6,108,0.108,1000
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.25,first_failed_gate,raw_statistical_threshold_pass,7,368,0.368,1000
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.25,first_failed_gate,multiplicity_adjusted_threshold_pass,8,0,0.0,1000
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.25,first_failed_gate,control_adjusted_contrast_pass,9,5,0.005,1000
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.25,first_failed_gate,control_specificity_pass,10,0,0.0,1000
CS-72b424060e795b71d61ae85f,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.5,overall_pass,none,0,272,0.272,1000
CS-72b424060e795b71d61ae85f,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.5,first_failed_gate,support_available_pass,1,0,0.0,1000
CS-72b424060e795b71d61ae85f,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.5,first_failed_gate,complement_admissible_pass,2,0,0.0,1000
CS-72b424060e795b71d61ae85f,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,8,0.25,0.5,first_failed_gate,effect_direction_reproduced_pass,3,1,0.001,1000
