operational_family_id,address_id,record_id,support_id,relation,carrier,entitlement_status,reliability_target,discovery_nominal_k,confirmation_nominal_k,total_nominal_objects,partition_allocation_imbalance,delta,control_response_lambda,origin_sealed_member_scenario,discovery_robust_probability_at_fixed_k,confirmation_robust_probability_at_fixed_k,paired_robust_probability_at_fixed_allocation,discovery_target_reached,confirmation_target_reached,paired_target_reached_before_stability_hold,material_nonmonotone_any_partition,defensible_paired_target_reached,partition_probability_gap_at_fixed_allocation,maximum_simulator_spread_at_fixed_allocation,paired_probability_shortfall,scenario_evaluation_action,scenario_axis_semantics,partition_separation_required,pooled_evaluation_prohibited,extrapolation_beyond_tested_k_prohibited
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.0,0.0,False,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,0.5,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.25,0.0,False,0.198,0.31,0.198,False,False,False,False,False,0.11199999999999999,0.03200000000000003,0.302,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.25,0.25,False,0.221,0.324,0.221,False,False,False,False,False,0.10300000000000001,0.023999999999999966,0.279,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.25,0.5,False,0.175,0.269,0.175,False,False,False,False,False,0.09400000000000003,0.0040000000000000036,0.325,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.25,1.0,False,0.079,0.111,0.079,False,False,False,False,False,0.032,0.016,0.421,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.5,0.0,False,0.447,0.57,0.447,False,True,False,False,False,0.12299999999999994,0.04099999999999998,0.05299999999999999,fixed_allocation_partition_discordance,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.5,0.25,False,0.479,0.548,0.479,False,True,False,False,False,0.06900000000000006,0.03699999999999992,0.02100000000000002,fixed_allocation_partition_discordance,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.5,0.5,False,0.419,0.487,0.419,False,False,False,False,False,0.068,0.025000000000000022,0.08100000000000002,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.5,1.0,False,0.145,0.193,0.145,False,False,False,True,False,0.048000000000000015,0.038000000000000006,0.355,hold_material_nonmonotonicity,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.75,0.0,True,0.562,0.611,0.562,True,True,True,False,True,0.04899999999999993,0.02400000000000002,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.75,0.25,True,0.547,0.603,0.547,True,True,True,False,True,0.05599999999999994,0.03799999999999992,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.75,0.5,False,0.491,0.573,0.491,False,True,False,False,False,0.08199999999999996,0.03600000000000003,0.009000000000000008,fixed_allocation_partition_discordance,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,0.75,1.0,False,0.206,0.206,0.206,False,False,False,True,False,0.0,0.014000000000000012,0.29400000000000004,hold_material_nonmonotonicity,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,1.0,0.0,True,0.58,0.624,0.58,True,True,True,False,True,0.04400000000000004,0.04700000000000004,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,1.0,0.25,True,0.573,0.623,0.573,True,True,True,False,True,0.050000000000000044,0.015000000000000013,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,1.0,0.5,True,0.549,0.586,0.549,True,True,True,False,True,0.03699999999999992,0.013000000000000012,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,1.0,1.0,False,0.194,0.193,0.193,False,False,False,False,False,0.0010000000000000009,0.01999999999999999,0.307,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,1.5,0.0,True,0.621,0.614,0.614,True,True,True,False,True,0.007000000000000006,0.02300000000000002,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,1.5,0.25,True,0.598,0.619,0.598,True,True,True,False,True,0.02100000000000002,0.06300000000000006,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,1.5,0.5,True,0.589,0.597,0.589,True,True,True,False,True,0.008000000000000007,0.03400000000000003,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,1.5,1.0,False,0.213,0.203,0.203,False,False,False,False,False,0.009999999999999981,0.012999999999999984,0.297,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,2.0,0.0,True,0.612,0.62,0.612,True,True,True,False,True,0.008000000000000007,0.03500000000000003,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,2.0,0.25,True,0.623,0.612,0.612,True,True,True,False,True,0.01100000000000001,0.04600000000000004,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,2.0,0.5,True,0.62,0.626,0.62,True,True,True,False,True,0.006000000000000005,0.014000000000000012,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-3d71624a7ef373c0600f420c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,5,8,13,3,2.0,1.0,False,0.173,0.186,0.173,False,False,False,True,False,0.013000000000000012,0.02100000000000002,0.327,hold_material_nonmonotonicity,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.0,0.0,False,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,0.5,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.25,0.0,False,0.36,0.31,0.31,False,False,False,False,False,0.04999999999999999,0.03200000000000003,0.19,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.25,0.25,False,0.372,0.324,0.324,False,False,False,False,False,0.04799999999999999,0.023999999999999966,0.176,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.25,0.5,False,0.309,0.269,0.269,False,False,False,False,False,0.03999999999999998,0.027000000000000024,0.23099999999999998,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.25,1.0,False,0.134,0.111,0.111,False,False,False,False,False,0.023000000000000007,0.016999999999999987,0.389,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.5,0.0,True,0.662,0.57,0.57,True,True,True,False,True,0.09200000000000008,0.03199999999999992,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.5,0.25,True,0.669,0.548,0.548,True,True,True,False,True,0.121,0.03699999999999992,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.5,0.5,False,0.601,0.487,0.487,True,False,False,False,False,0.11399999999999999,0.016000000000000014,0.013000000000000012,fixed_allocation_partition_discordance,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.5,1.0,False,0.215,0.193,0.193,False,False,False,True,False,0.021999999999999992,0.014000000000000012,0.307,hold_material_nonmonotonicity,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.75,0.0,False,0.773,0.611,0.611,True,True,True,False,True,0.16200000000000003,0.02400000000000002,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.75,0.25,False,0.766,0.603,0.603,True,True,True,False,True,0.16300000000000003,0.028000000000000025,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.75,0.5,True,0.69,0.573,0.573,True,True,True,False,True,0.11699999999999999,0.02200000000000002,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,0.75,1.0,False,0.269,0.206,0.206,False,False,False,True,False,0.06300000000000003,0.006000000000000005,0.29400000000000004,hold_material_nonmonotonicity,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,1.0,0.0,False,0.792,0.624,0.624,True,True,True,False,True,0.16800000000000004,0.02299999999999991,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,1.0,0.25,False,0.784,0.623,0.623,True,True,True,False,True,0.16100000000000003,0.01200000000000001,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,1.0,0.5,False,0.747,0.586,0.586,True,True,True,False,True,0.16100000000000003,0.025000000000000022,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,1.0,1.0,False,0.247,0.193,0.193,False,False,False,False,False,0.05399999999999999,0.03300000000000003,0.307,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,1.5,0.0,False,0.806,0.614,0.614,True,True,True,False,True,0.19200000000000006,0.03299999999999992,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,1.5,0.25,False,0.82,0.619,0.619,True,True,True,False,True,0.20099999999999996,0.040000000000000036,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,1.5,0.5,False,0.793,0.597,0.597,True,True,True,False,True,0.19600000000000006,0.026000000000000023,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,1.5,1.0,False,0.262,0.203,0.203,False,False,False,False,False,0.059,0.019999999999999962,0.297,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,2.0,0.0,False,0.838,0.62,0.62,True,True,True,False,True,0.21799999999999997,0.010000000000000009,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,2.0,0.25,False,0.819,0.612,0.612,True,True,True,False,True,0.20699999999999996,0.04600000000000004,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,2.0,0.5,False,0.818,0.626,0.626,True,True,True,False,True,0.19199999999999995,0.0010000000000000009,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-17a97f86750bc6e8b305317a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,8,14,2,2.0,1.0,False,0.247,0.186,0.186,False,False,False,True,False,0.061,0.01200000000000001,0.314,hold_material_nonmonotonicity,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.0,0.0,False,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,0.5,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.25,0.0,False,0.36,0.503,0.36,False,True,False,False,False,0.14300000000000002,0.02200000000000002,0.14,fixed_allocation_partition_discordance,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.25,0.25,False,0.372,0.521,0.372,False,True,False,False,False,0.14900000000000002,0.019000000000000017,0.128,fixed_allocation_partition_discordance,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.25,0.5,False,0.309,0.427,0.309,False,False,False,False,False,0.118,0.027000000000000024,0.191,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.25,1.0,False,0.134,0.15,0.134,False,False,False,False,False,0.015999999999999986,0.03,0.366,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.5,0.0,False,0.662,0.776,0.662,True,True,True,False,True,0.11399999999999999,0.03199999999999992,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.5,0.25,False,0.669,0.766,0.669,True,True,True,False,True,0.09699999999999998,0.020999999999999908,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.5,0.5,True,0.601,0.665,0.601,True,True,True,False,True,0.06400000000000006,0.016000000000000014,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.5,1.0,False,0.215,0.224,0.215,False,False,False,True,False,0.009000000000000008,0.014000000000000012,0.28500000000000003,hold_material_nonmonotonicity,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.75,0.0,False,0.773,0.802,0.773,True,True,True,False,True,0.029000000000000026,0.014999999999999902,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.75,0.25,False,0.766,0.815,0.766,True,True,True,False,True,0.04899999999999993,0.028000000000000025,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.75,0.5,False,0.69,0.753,0.69,True,True,True,False,True,0.06300000000000006,0.02200000000000002,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,0.75,1.0,False,0.269,0.257,0.257,False,False,False,True,False,0.01200000000000001,0.007000000000000006,0.243,hold_material_nonmonotonicity,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,1.0,0.0,False,0.792,0.808,0.792,True,True,True,False,True,0.016000000000000014,0.03499999999999992,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,1.0,0.25,False,0.784,0.805,0.784,True,True,True,False,True,0.02100000000000002,0.027999999999999914,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,1.0,0.5,False,0.747,0.772,0.747,True,True,True,False,True,0.025000000000000022,0.025000000000000022,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,1.0,1.0,False,0.247,0.241,0.241,False,False,False,False,False,0.006000000000000005,0.03300000000000003,0.259,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,1.5,0.0,False,0.806,0.818,0.806,True,True,True,False,True,0.0119999999999999,0.03299999999999992,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,1.5,0.25,False,0.82,0.827,0.82,True,True,True,False,True,0.007000000000000006,0.040000000000000036,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,1.5,0.5,False,0.793,0.797,0.793,True,True,True,False,True,0.0040000000000000036,0.016999999999999904,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,1.5,1.0,False,0.262,0.243,0.243,False,False,False,False,False,0.019000000000000017,0.019999999999999962,0.257,fixed_allocation_below_target,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,2.0,0.0,False,0.838,0.813,0.813,True,True,True,False,True,0.025000000000000022,0.010000000000000009,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,2.0,0.25,False,0.819,0.816,0.816,True,True,True,False,True,0.0030000000000000027,0.020000000000000018,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
OF-0f7d22d4a500b33e49584c7a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,6,10,16,4,2.0,0.5,False,0.818,0.808,0.808,True,True,True,False,True,0.009999999999999898,0.007999999999999896,0.0,fixed_allocation_target_reached,stress-test uncertainty cell; not an observed or selectable setting,True,True,True
