address_id,partition,failure_predicate,component_role,record_id,control_family,cluster_id,object_contrast,site_rows,complement_rows,center_offset,centered_baseline_contrast,native_injection_scale
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,coupling_positive,,0,6,-1.4054718017578125,3.9211179481135616e-07,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,energy_ridge,,6,12,-1.4054718017578125,3.9211179481135616e-07,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,seam_proxy,,6,18,-1.4054718017578125,3.9211179481135616e-07,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,coupling_negative,,0,5,0.6609954833984375,-5.39262494214654e-07,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,coupling_positive,,0,6,0.6609954833984375,-5.39262494214654e-07,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,energy_ridge,,6,12,0.6609954833984375,-5.39262494214654e-07,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,seam_proxy,,6,18,0.6609954833984375,-5.39262494214654e-07,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,coupling_negative,,0,5,-0.2120361328125,-1.1216191013879717e-06,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,coupling_positive,,0,6,-0.2120361328125,-1.1216191013879717e-06,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,energy_ridge,,6,12,-0.2120361328125,-1.1216191013879717e-06,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,seam_proxy,,6,18,-0.2120361328125,-1.1216191013879717e-06,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,coupling_negative,,0,5,-1.4475555419921875,-8.133195689152828e-07,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,coupling_positive,,0,6,-1.4475555419921875,-8.133195689152828e-07,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,energy_ridge,,6,12,-1.4475555419921875,-8.133195689152828e-07,0.25
71a9a769187d88ddfc17abe2,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,seam_proxy,,6,18,-1.4475555419921875,-8.133195689152828e-07,0.25
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,target,three_way__strict_numeric_all,target,density_core,0.20044032103512202,4,20,-0.403167724609375,5.869528241220223e-08,0.45787799737836876
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,target,three_way__strict_numeric_all,target,frobenius_ridge,0.005380602837078752,5,23,-0.403167724609375,5.869528241220223e-08,0.45787799737836876
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,target,three_way__strict_numeric_all,target,lazarus_concentration,0.0172882319436668,2,8,-0.403167724609375,5.869528241220223e-08,0.45787799737836876
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,target,three_way__strict_numeric_all,target,response_ridge,0.005248312521755394,5,23,-0.403167724609375,5.869528241220223e-08,0.45787799737836876
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,C_vs_Cp2__strict_numeric_all,control,density_core,0.16509394145408918,3,15,0.099639892578125,-5.087220202870668e-07,0.2761896843434165
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,C_vs_Cp2__strict_numeric_all,control,frobenius_ridge,-0.0039731402700323715,3,13,0.099639892578125,-5.087220202870668e-07,0.2761896843434165
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,C_vs_Cp2__strict_numeric_all,control,lazarus_concentration,-0.0016399627549623652,2,8,0.099639892578125,-5.087220202870668e-07,0.2761896843434165
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,C_vs_Cp2__strict_numeric_all,control,response_ridge,-0.003804988901856321,3,13,0.099639892578125,-5.087220202870668e-07,0.2761896843434165
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,C_vs_Cp3__strict_numeric_all,control,density_core,0.23156617615616068,3,15,-0.2428131103515625,-2.5767749534111317e-07,0.6716555528167254
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,C_vs_Cp3__strict_numeric_all,control,frobenius_ridge,0.0021201481467744143,3,13,-0.2428131103515625,-2.5767749534111317e-07,0.6716555528167254
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,C_vs_Cp3__strict_numeric_all,control,lazarus_concentration,,1,3,-0.2428131103515625,-2.5767749534111317e-07,0.6716555528167254
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,C_vs_Cp3__strict_numeric_all,control,response_ridge,0.0016199646184238414,3,13,-0.2428131103515625,-2.5767749534111317e-07,0.6716555528167254
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,density_core,0.042091513348418874,2,10,0.040863037109375,1.932690326666986e-07,0.4255968879593204
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,frobenius_ridge,-0.008586194208517917,4,20,0.040863037109375,1.932690326666986e-07,0.4255968879593204
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,lazarus_concentration,,1,5,0.040863037109375,1.932690326666986e-07,0.4255968879593204
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,response_ridge,-0.005823784241371421,4,20,0.040863037109375,1.932690326666986e-07,0.4255968879593204
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,three_way__geometry_scores_only,control,density_core,0.015468891822923492,4,20,-0.4060821533203125,-3.1626902313730554e-07,0.25
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,three_way__geometry_scores_only,control,frobenius_ridge,0.09343417226538264,5,23,-0.4060821533203125,-3.1626902313730554e-07,0.25
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,three_way__geometry_scores_only,control,lazarus_concentration,0.08223548243802747,2,8,-0.4060821533203125,-3.1626902313730554e-07,0.25
c6528334f0026fa6a5d60d51,discovery,relation_separation_attenuation,control,three_way__geometry_scores_only,control,response_ridge,0.09343417226538264,5,23,-0.4060821533203125,-3.1626902313730554e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,target,three_way__strict_numeric_all,target,coupling_negative,0.07911314373493089,2,9,-0.1264190673828125,1.5252842233692832e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,target,three_way__strict_numeric_all,target,coupling_positive,0.00617953323471121,2,8,-0.1264190673828125,1.5252842233692832e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,target,three_way__strict_numeric_all,target,energy_ridge,0.010576008723357178,4,18,-0.1264190673828125,1.5252842233692832e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,target,three_way__strict_numeric_all,target,seam_proxy,0.030149363990803923,6,29,-0.1264190673828125,1.5252842233692832e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,C_vs_Cp2__strict_numeric_all,control,coupling_negative,,1,5,-0.0943603515625,-5.14353012515123e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,C_vs_Cp2__strict_numeric_all,control,coupling_positive,0.02447074047108644,2,8,-0.0943603515625,-5.14353012515123e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,C_vs_Cp2__strict_numeric_all,control,energy_ridge,0.0026366107302393527,2,8,-0.0943603515625,-5.14353012515123e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,C_vs_Cp2__strict_numeric_all,control,seam_proxy,0.05860138629486972,4,19,-0.0943603515625,-5.14353012515123e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,C_vs_Cp3__strict_numeric_all,control,coupling_negative,0.03881101692831812,2,9,-0.1133270263671875,-2.7015491910198364e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,C_vs_Cp3__strict_numeric_all,control,coupling_positive,,1,3,-0.1133270263671875,-2.7015491910198364e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,C_vs_Cp3__strict_numeric_all,control,energy_ridge,0.023909239302583596,3,13,-0.1133270263671875,-2.7015491910198364e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,C_vs_Cp3__strict_numeric_all,control,seam_proxy,0.016088372307701215,4,19,-0.1133270263671875,-2.7015491910198364e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,coupling_negative,,1,4,-0.027679443359375,-2.397384397667679e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,coupling_positive,,1,5,-0.027679443359375,-2.397384397667679e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,energy_ridge,0.011287851970217977,3,15,-0.027679443359375,-2.397384397667679e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,seam_proxy,0.0002887570235323711,4,20,-0.027679443359375,-2.397384397667679e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,three_way__geometry_scores_only,control,coupling_negative,0.03032943463115212,2,9,-0.2445068359375,4.2581645137707014e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,three_way__geometry_scores_only,control,coupling_positive,0.06099151180350504,2,8,-0.2445068359375,4.2581645137707014e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,three_way__geometry_scores_only,control,energy_ridge,0.026981699907420387,4,18,-0.2445068359375,4.2581645137707014e-07,0.25
c6528334f0026fa6a5d60d51,confirmation,relation_separation_attenuation,control,three_way__geometry_scores_only,control,seam_proxy,0.08199002259908428,6,29,-0.2445068359375,4.2581645137707014e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,density_core,,6,6,-0.34521484375,7.056869099075769e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,frobenius_ridge,,6,18,-0.34521484375,7.056869099075769e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,lazarus_concentration,,0,6,-0.34521484375,7.056869099075769e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,response_ridge,,6,18,-0.34521484375,7.056869099075769e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,density_core,,6,6,1.1277618408203125,4.530383082013145e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,frobenius_ridge,,6,18,1.1277618408203125,4.530383082013145e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,lazarus_concentration,,0,6,1.1277618408203125,4.530383082013145e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,response_ridge,,6,18,1.1277618408203125,4.530383082013145e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,density_core,,6,6,1.8028564453125,-3.683608846838382e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,frobenius_ridge,,6,18,1.8028564453125,-3.683608846838382e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,lazarus_concentration,,0,6,1.8028564453125,-3.683608846838382e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,response_ridge,,6,18,1.8028564453125,-3.683608846838382e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,density_core,,6,6,-0.0116424560546875,-3.388328864151191e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,frobenius_ridge,,6,18,-0.0116424560546875,-3.388328864151191e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,lazarus_concentration,,0,6,-0.0116424560546875,-3.388328864151191e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,response_ridge,,6,18,-0.0116424560546875,-3.388328864151191e-07,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,density_core,,6,6,0.7757415771484375,1.0704623254476076e-06,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,frobenius_ridge,,6,18,0.7757415771484375,1.0704623254476076e-06,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,lazarus_concentration,,0,6,0.7757415771484375,1.0704623254476076e-06,0.25
571870560547b22e35e1ccb9,discovery,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,response_ridge,,6,18,0.7757415771484375,1.0704623254476076e-06,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,coupling_negative,,0,5,-0.2120361328125,-1.1216191013879717e-06,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,coupling_positive,,0,6,-0.2120361328125,-1.1216191013879717e-06,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,energy_ridge,,6,12,-0.2120361328125,-1.1216191013879717e-06,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,seam_proxy,,6,18,-0.2120361328125,-1.1216191013879717e-06,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,coupling_negative,,0,5,-1.4054718017578125,3.9211179481135616e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,coupling_positive,,0,6,-1.4054718017578125,3.9211179481135616e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,energy_ridge,,6,12,-1.4054718017578125,3.9211179481135616e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,seam_proxy,,6,18,-1.4054718017578125,3.9211179481135616e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,coupling_negative,,0,5,0.6609954833984375,-5.39262494214654e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,coupling_positive,,0,6,0.6609954833984375,-5.39262494214654e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,energy_ridge,,6,12,0.6609954833984375,-5.39262494214654e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__no_window,control,seam_proxy,,6,18,0.6609954833984375,-5.39262494214654e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,coupling_negative,,0,5,-0.009185791015625,-5.654532750920538e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,coupling_positive,,0,6,-0.009185791015625,-5.654532750920538e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,energy_ridge,,6,12,-0.009185791015625,-5.654532750920538e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,seam_proxy,,6,18,-0.009185791015625,-5.654532750920538e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,coupling_negative,,0,5,-1.4475555419921875,-8.133195689152828e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,coupling_positive,,0,6,-1.4475555419921875,-8.133195689152828e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,energy_ridge,,6,12,-1.4475555419921875,-8.133195689152828e-07,0.25
571870560547b22e35e1ccb9,confirmation,relation_separation_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,seam_proxy,,6,18,-1.4475555419921875,-8.133195689152828e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,target,C_vs_Cp2__no_window,target,density_core,-0.08126339970941833,7,11,4.5112457275390625,1.9953551662343916e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,target,C_vs_Cp2__no_window,target,frobenius_ridge,,4,12,4.5112457275390625,1.9953551662343916e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,target,C_vs_Cp2__no_window,target,lazarus_concentration,,0,10,4.5112457275390625,1.9953551662343916e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,target,C_vs_Cp2__no_window,target,response_ridge,,4,12,4.5112457275390625,1.9953551662343916e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,density_core,-0.2965860749349495,7,11,1.7831268310546875,5.417520912431861e-08,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,frobenius_ridge,,4,12,1.7831268310546875,5.417520912431861e-08,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,lazarus_concentration,,0,10,1.7831268310546875,5.417520912431861e-08,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,response_ridge,,4,12,1.7831268310546875,5.417520912431861e-08,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__path_shares_only,control,density_core,-0.061920700168126695,7,11,2.4633941650390625,8.458882283512992e-08,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__path_shares_only,control,frobenius_ridge,,4,12,2.4633941650390625,8.458882283512992e-08,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__path_shares_only,control,lazarus_concentration,,0,10,2.4633941650390625,8.458882283512992e-08,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__path_shares_only,control,response_ridge,,4,12,2.4633941650390625,8.458882283512992e-08,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,density_core,-0.10500551903858238,7,11,3.7476806640625,-3.4001089399549045e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,frobenius_ridge,,4,12,3.7476806640625,-3.4001089399549045e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,lazarus_concentration,,0,10,3.7476806640625,-3.4001089399549045e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,response_ridge,,4,12,3.7476806640625,-3.4001089399549045e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__stability_plus_geometry,control,density_core,-0.0866139476812138,7,11,3.3079376220703125,3.0917248550199616e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__stability_plus_geometry,control,frobenius_ridge,,4,12,3.3079376220703125,3.0917248550199616e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__stability_plus_geometry,control,lazarus_concentration,,0,10,3.3079376220703125,3.0917248550199616e-07,0.25
abf87c205565392f1e00275c,discovery,log_loss_attenuation,control,C_vs_Cp2__stability_plus_geometry,control,response_ridge,,4,12,3.3079376220703125,3.0917248550199616e-07,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,target,C_vs_Cp2__no_window,target,coupling_negative,,2,4,1.31475830078125,1.1424193868680987e-08,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,target,C_vs_Cp2__no_window,target,coupling_positive,,1,9,1.31475830078125,1.1424193868680987e-08,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,target,C_vs_Cp2__no_window,target,energy_ridge,,5,5,1.31475830078125,1.1424193868680987e-08,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,target,C_vs_Cp2__no_window,target,seam_proxy,0.2747410410200464,5,18,1.31475830078125,1.1424193868680987e-08,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,coupling_negative,,2,4,0.080230712890625,3.2882991658489402e-06,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,coupling_positive,,1,9,0.080230712890625,3.2882991658489402e-06,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,energy_ridge,,5,5,0.080230712890625,3.2882991658489402e-06,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,seam_proxy,0.06102797680784189,5,18,0.080230712890625,3.2882991658489402e-06,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__path_shares_only,control,coupling_negative,,2,4,0.3125152587890625,-4.012639100159365e-08,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__path_shares_only,control,coupling_positive,,1,9,0.3125152587890625,-4.012639100159365e-08,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__path_shares_only,control,energy_ridge,,5,5,0.3125152587890625,-4.012639100159365e-08,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__path_shares_only,control,seam_proxy,0.002923171716202211,5,18,0.3125152587890625,-4.012639100159365e-08,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,coupling_negative,,2,4,0.800628662109375,2.0908661790830507e-07,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,coupling_positive,,1,9,0.800628662109375,2.0908661790830507e-07,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,energy_ridge,,5,5,0.800628662109375,2.0908661790830507e-07,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,seam_proxy,0.2890788878792827,5,18,0.800628662109375,2.0908661790830507e-07,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_plus_geometry,control,coupling_negative,,2,4,0.8721160888671875,-1.3766311757201777e-07,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_plus_geometry,control,coupling_positive,,1,9,0.8721160888671875,-1.3766311757201777e-07,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_plus_geometry,control,energy_ridge,,5,5,0.8721160888671875,-1.3766311757201777e-07,0.25
abf87c205565392f1e00275c,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_plus_geometry,control,seam_proxy,0.48110772961451265,5,18,0.8721160888671875,-1.3766311757201777e-07,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,density_core,0.3908016330653802,6,6,-0.025787353515625,-1.1426592551599946e-06,2.4427322328019874
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,frobenius_ridge,-0.028313972381898533,8,16,-0.025787353515625,-1.1426592551599946e-06,2.4427322328019874
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,lazarus_concentration,,2,4,-0.025787353515625,-1.1426592551599946e-06,2.4427322328019874
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,response_ridge,-0.028313972381898533,8,16,-0.025787353515625,-1.1426592551599946e-06,2.4427322328019874
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,density_core,-0.11705338485680372,6,6,0.6434783935546875,5.765192117868079e-07,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,frobenius_ridge,-0.043389800672261836,8,16,0.6434783935546875,5.765192117868079e-07,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,lazarus_concentration,,2,4,0.6434783935546875,5.765192117868079e-07,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,response_ridge,-0.043389800672261836,8,16,0.6434783935546875,5.765192117868079e-07,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,density_core,-0.06058887812788294,6,6,0.9331512451171875,8.749112551109661e-08,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,frobenius_ridge,-0.017815594298552867,8,16,0.9331512451171875,8.749112551109661e-08,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,lazarus_concentration,,2,4,0.9331512451171875,8.749112551109661e-08,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,response_ridge,-0.013570952836037094,8,16,0.9331512451171875,8.749112551109661e-08,0.25
